	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Cell Envelope, Capsule and Slime layer; Peptidoglycan (Bacteria) or other polymers (Archaea)	56.7646199588912	69.8229953691181	65.1194575266016	16.4862669396391	24.6242493451486	28.6104934672416	64.6880994675594	39.2655205894101	80.3129134440209	87.5506708404899	54.7836040321614	79.0705066536477	129.233341432356	76.2354522646166	54.0248948322057	5.75091365161791	88.024243378682	31.6378765613991	28.914171790041	24.3509178395788	104.572331874816	90.0513680950542	44.9124714887268	16.0768920646935	13.8310885988791	29.9744774421588	32.1539919209519	19.1796770509655	16.5896562683913	18.9902392566457	45.4000382809697	7.22047524230303	30.6085642396184	21.2434458149531	61.0474772777015	25.2415189792867	33.8679702496126	88.2204270822378	39.2557578441616	27.3043743649176	13.2857560409474	34.3062533598199	95.6213184138868	19.5722752197425	41.1658159064712	51.6155415143561	72.1622006366625	110.16054878063	49.5151296748582	44.1809538417041	41.143555043705	97.9597222836266	78.8362611334547	27.891535819175	34.3818631233507	30.5388594366973	14.4794409314105	83.2006248288323	67.0904806337297	28.9796161244141	58.9946857766144	57.9710295291709
Cell Envelope, Capsule and Slime layer; S-layer	141.350504234844	166.313568797474	96.6496296491656	67.6436528371858	77.4798158106139	42.0970664420106	310.404865172365	118.360181680997	170.16834085205	212.08921220157	302.444285587039	259.752338382927	222.031185544736	250.676650803358	235.630884244927	34.257597700586	122.706821519673	136.309236215994	89.3391764289375	77.7329154734532	207.882399968075	148.144851248329	200.164867595436	126.038711507181	52.9857645358024	99.8592618964398	127.388062130876	22.4953127113717	50.8816896524442	92.1056557006081	83.8017921007883	47.2144062922023	158.480270733673	60.8202763743178	150.944074116811	70.6243870071137	96.4362627060566	222.33931960591	147.914285170292	156.713073895842	85.1788391334932	86.6831262219634	163.392455402385	57.2522336359813	97.768812777869	171.802454605755	196.382651994947	272.529643225729	382.574445318008	147.597112463767	157.935281842876	265.686291451382	257.42255927562	24.2285651340618	19.9732788664552	213.866661282408	149.717419230784	150.273362613734	214.082786561374	134.426779329115	219.896067856792	223.584015454789
Clustering-based subsystems; Cell Division	291.765746230565	240.29746287087	313.467823459328	62.1315777290842	111.161813124518	143.224819706493	218.665378654735	133.969322042896	256.700117137921	233.019347410243	249.228192825894	278.10869664251	263.387205203732	219.939442888794	201.689593439563	25.5981759952763	228.099565137533	283.43623434903	90.8246537013223	93.4742120730268	389.292817249717	321.692123860637	298.569674389839	184.059802740658	79.5900082255948	122.416656480349	94.1108697816613	73.4540823228465	60.3398168542404	207.394978884881	92.4934008901028	33.5548925221312	284.906063680813	136.554615735161	167.783299284434	83.7061788068811	112.230715185532	316.321891700276	162.958407936916	229.088804543036	118.428943633821	192.088424820139	66.204219797757	59.5156940355434	180.100444590811	172.924531595198	119.790767478699	164.844127911518	257.51264695398	189.741742507006	227.837645983701	352.453021412224	362.409071657091	123.658359755266	112.298628717919	288.194711729576	261.048231725629	87.4565950209807	188.640447995396	206.399265952771	216.997952363233	202.70406969596
Clustering-based subsystems; Clustering-based subsystems	111.153046524154	23.0295730423956	95.4270311382907	19.150714121803	19.6545115215834	5.85998058967599	48.0260132410668	31.3122173759251	11.996303269039	38.6741445718153	36.9981454084938	59.2272175816389	33.7937760642081	34.5946500327882	10.2928470637567	2.97461050945754	4.46263166396074	245.438166107761	11.0416578356791	13.3718912991907	0.106670178723035	1.68199394430417	4.53758160896422	0.412228001658808	21.4036652874763	15.5577835563294	5.25429352882341	7.24338867350292	20.3324445728455	260.11236231027	2.91299150159586	11.4714909693732	3.97117100913213	134.68732654823	75.0026362563947	14.8106629627321	41.1821797870876	0	80.3920310341513	13.6734522715281	12.1786097042018	1.19672976836581	0.803143484701619	2.66289458772006	20.5829079532356	69.0700724612398	3.73557386996364	2.39741917653163	7.54475818087462	35.5265776982263	6.09313622692592	1.51484106624165	1.15652216821694	1.88297288230717	8.63410949340405	0.0630968170179697	3.86118424837612	86.0407558805937	108.803033685192	86.2948569038108	90.1774134261974	97.3316726211247
Cofactors, Vitamins, Prosthetic Groups; 	1008.89211171122	1083.12420923452	1022.99321715209	154.671158924614	215.606464481057	135.770579691684	571.999618928298	303.885069633353	461.312389345773	550.9286116304	866.236004838528	549.407776511304	704.352094820784	277.295447999732	127.104108984878	62.6155512240812	371.455776377554	1389.18545623119	219.69857958428	222.078963129454	603.7709899355	411.376903531932	902.515395582964	612.055525462916	186.084935980088	349.089944806869	66.9065746632242	106.865487823864	134.082862096053	1109.25162522297	34.0677908540297	116.981076165884	1141.71166512549	657.673801942384	737.593584564748	233.354385221179	413.411843422501	895.318118091359	573.557180477571	675.336698661258	432.912074866515	500.911190045649	11.2912525202169	514.404661982823	638.070146550303	845.547349155466	75.4939286828462	99.993076805339	131.983724725094	1449.7898186574	1806.05916550388	1115.93291879801	1107.75548345712	110.904160622764	152.565377212094	1055.42045825958	913.266604347163	398.062117723436	816.988917394611	335.004362398227	1026.23140305405	1267.77583705237
Cofactors, Vitamins, Prosthetic Groups; Biotin	2375.77535960505	2381.78074627114	2324.84614026707	1569.04298719165	1628.5349905453	2709.65215212669	2094.8162877578	1891.14833674506	2226.10622015068	2019.88515372122	2241.95586761677	2742.95969183216	2680.64655427206	2510.02861553314	2913.85479473943	1082.55991807525	1511.02064771039	2604.44413229367	1351.22287764123	1236.80610734146	2723.36077625157	2682.56470091589	3823.45573715346	3179.68633846173	1476.96426625775	1583.84637838171	1014.18335618759	2140.50636931908	1126.25895091194	1742.76880244348	1512.54123363147	1085.8688297835	4444.97244048066	1336.34854461051	1784.2981693436	1447.29567955663	1693.42501323983	2877.09861295226	1677.18462406046	3025.32042661506	2162.36393885806	2715.04741948638	1384.88708212049	1256.08737702755	3464.78950546132	1917.58801655026	1430.29570600831	2096.64655559676	1874.53268150017	2556.47725873588	2934.54967416404	3185.51439401983	3047.1146570938	2848.40838480759	2808.2054690171	3643.98840869412	3812.75856259442	1875.46701559707	2238.41050593642	2494.47519718385	2260.19425185029	2261.38890805403
Cofactors, Vitamins, Prosthetic Groups; Carotenoids	75.4441402476891	69.9119985499583	85.1529138276048	48.5595498949369	50.6913258003644	49.5800318518665	60.9636331345787	63.5324890557521	32.1719042215137	96.6684139516366	58.5529502013749	46.0816965054209	53.3408253560926	83.8524732760792	72.1001384563637	13.5840546598561	14.4452432606952	17.069232371614	61.7584251826119	77.9557803284397	53.2995326352766	21.9521773756622	112.033529021328	56.6813502280862	41.5155380810154	80.8782093286104	41.4441920733643	23.2944659218286	32.5049362657099	16.054839497732	21.4566691093159	38.2278840750502	29.3255705289758	43.4326614778322	66.0713345100311	60.3376035874729	127.362648685163	56.0318928765564	161.136658695645	49.0585604827609	39.4644097452872	9.17492822413787	1.32282456303796	73.0964564329157	0	54.8570972616345	38.8196798108384	68.2833274812138	32.3164782869358	78.9439101155059	48.8046318632275	35.5333089612239	46.839147812786	4.03073882618879	6.05050128182279	23.3458222966488	26.4491121013765	18.1650048518907	65.853789746472	75.5273195349174	83.8214605626406	78.1701074915162
Cofactors, Vitamins, Prosthetic Groups; Coenzyme A	935.230116508755	614.722719267886	1133.76707696636	379.084222842368	425.730185943858	700.957089947419	447.524033589207	458.222989079288	879.936634591329	705.565873745005	618.117878360202	586.791585698026	809.404824758645	588.427106038605	334.36690254189	224.18647872945	849.874769536941	857.647385754629	343.811960192745	308.714743073158	796.079543810012	772.035220435616	590.668501766895	712.123872865591	382.092174650676	426.53096939629	366.458417692341	412.822144610276	279.950449529104	756.075109331626	370.305163568723	271.658659440933	793.348325216697	429.379510958402	625.064257163831	420.67757572842	450.539407052945	609.197814040858	473.478504416782	549.181557757929	490.126540397691	688.757872686802	504.586705197391	351.10265139089	689.527416433392	480.373626702449	526.980939486729	640.783577312972	512.095153301128	686.932015657311	786.342054536455	755.625165931205	769.665502948373	801.131407793486	773.293811635592	819.1859753443	653.40890443145	558.833821903503	572.375324554063	740.873546092687	582.838389935375	537.334380529614
Cofactors, Vitamins, Prosthetic Groups; Coenzyme B	0	0	0	0.399667077324584	0	21.3716939152889	0	0.375746608511101	0	0.101684867410557	0	0.118428117803766	0.10128004814448	0	0	0	0	0	0	0.281513501035593	0	0.258768299123719	0.287593200568155	12.7790680514231	3.34084265673408	0.166988732268294	0.228447544731453	2.65250852832501	0.404625762643691	0.119812235057702	0	0	0	0	0	2.85263741889199	4.45212754455001	0	0.470128836457025	0	0.428572775514431	3.03171541319338	0.0944874687884257	0	0	0	0	0.724400038952003	0.0849316117922097	0	0	0	0	24.1844329571327	23.0537348110328	0.126193634035939	0	0	0	1.8546954319625	0	0
Cofactors, Vitamins, Prosthetic Groups; Coenzyme F420	28.9103529558074	21.3607634016423	41.0535710493793	64.7460665265826	149.092134706954	841.424271729358	28.619583400799	82.2885072639312	191.940852304624	47.791887682962	16.3216348686333	55.4243591321625	86.7970012598191	31.6098216706947	22.5940545301975	22.0121177699858	5.78431699997699	61.8623771939385	54.3193421492519	47.0127546729441	434.218740855235	294.478324402792	420.365394830453	655.442522637505	172.610203931261	56.2752027744151	34.3813554820836	597.426536225818	6.06938643965537	8.46673127741091	8.24163449232	12.7530471812105	661.047235673995	22.6984763502239	16.8476828397314	205.966184547878	200.663748615076	507.863539689639	77.3361935971807	488.416565742546	270.14370616593	932.332271541523	1.41731203182639	9.58642051579222	555.738514737361	71.8129273243215	41.7980427612148	58.1589745558608	3.90685414244164	295.41240247737	405.005009272477	533.22405531706	535.084256495037	1105.24623901174	1108.56666186156	744.668634446078	815.0959948322	4.41234645541506	7.80661122581417	965.987204147136	46.7181192867307	17.0541171881118
Cofactors, Vitamins, Prosthetic Groups; Fe-S clusters	2282.9278029281	1491.18154259152	2661.57550907804	655.387395632763	895.290253209093	1701.72112800488	1513.30947845321	1058.88525500166	1769.55859628082	1463.55029664015	1425.70334474702	1954.22184791921	1640.1290996517	1513.34060065638	1478.47124677268	389.740079194703	1163.84500841741	1041.22317466845	770.693680924678	773.176830594257	2744.12590437632	2384.37736422566	2406.57990235432	2153.6164899995	753.048207112239	939.450776286044	728.385959080842	1127.99625493001	553.62919973723	690.31816099079	776.253028030956	430.134025148623	2353.94725437726	560.768768293351	952.232387329158	849.970692752281	1080.54195536597	2551.23937778363	1155.3024381901	1882.89604654772	1094.93201264345	2228.73633261478	567.617720835003	702.915408005172	1749.54717602503	1343.16771476972	884.371873349905	1129.5293845459	1730.11355328184	1634.00439656857	2047.7502612804	2992.5591754896	3122.09584433319	1810.47842633834	1840.36816726159	3091.74403388051	2369.2870078744	1306.95054452752	1441.24728932816	2281.76481483064	1586.50056310503	1399.78853759279
Cofactors, Vitamins, Prosthetic Groups; Folate and pterines	4945.63951570907	3518.00870335395	5460.10135556109	2274.2522145719	2258.05328379752	2391.55861752944	4453.82138740169	2690.88428707836	3900.6551331817	3990.35824087205	4017.94613767787	4217.64108927239	4633.55376260594	3652.68452363875	3840.33320573538	1764.89921259414	3890.02781883291	3288.7790128025	2297.43681013604	2157.86901786724	5484.03478102046	4279.36349553856	4035.99669881331	3135.67412881797	1961.80294320207	2681.96984806908	2253.72831152321	1659.62017574161	1914.29459871137	2919.37886621589	2518.17694855558	1738.83422270204	5881.10468772526	2275.35735064928	3144.89233907776	2160.83250448354	2551.59909821103	5459.01644555909	2935.50012579888	4433.16501590026	3216.76725269704	3985.70317474335	2644.69322785001	2075.38015483139	4683.29765629287	3560.73262484568	3313.19657094509	4021.69481529978	3845.31128101015	4151.30787623147	4793.03958224339	6323.60865214382	6122.55768218575	2238.28103876315	2246.6836186696	5881.90631468748	5963.72134245146	3912.56200107523	4246.29281295028	4819.40804819342	4382.95936946545	4080.15430755438
Cofactors, Vitamins, Prosthetic Groups; Lipoic acid	1787.17465457085	1696.79001572993	1918.75897242513	1160.13360870393	1191.4834212111	1599.21168323861	1839.09573616564	1307.6545596099	2230.19067578753	1759.29225976481	1789.54649788585	2190.02144154234	1782.55247935408	1673.23443080085	1698.14905488562	1022.96194395687	1150.70434632956	1294.53819354897	1095.60148074239	1012.21229026942	2303.24383302353	2178.73850971701	2368.87164053982	2012.09861703003	1033.31149758566	1280.12727213212	1048.05260842356	1153.29370485592	1076.72938568299	1049.00004908303	1260.96060418187	853.025694826937	2273.06366516203	875.326969611752	1418.86245595707	1163.56775155053	1339.3165687411	2420.18038295605	1367.62045621469	1833.92679943905	1394.7115262362	1851.6494420022	1178.83195976899	911.712972628304	2122.09780997859	1428.43725428595	1443.5115605915	1713.64590643085	2317.07875343153	1845.57480293663	2130.61095976181	2447.67084396248	2476.7628995913	1619.64206686164	1694.51575497531	2213.06617299721	2315.05667510595	1294.34323659984	1526.70262963767	2027.1846831009	1635.28343420263	1542.87668762269
Cofactors, Vitamins, Prosthetic Groups; Mycofactocin	19.6696008694763	8.14379104687611	30.3719209017351	18.7843526342554	31.3574425254626	18.9587607313047	3.92049087682178	40.0170138064323	6.07604970769508	10.6769110781085	9.07570728121311	56.4507361531284	47.9054627723389	10.5692282985605	5.72382714765005	3.96614734594339	1.2128406612855	1.95698205534428	25.1244502447444	11.1197832909059	296.045302682664	331.482191177484	300.055572592775	261.352553051685	10.9579639140878	29.8909830760246	2.1702516749488	5.91713440934041	2.02312881321846	1.67737129080782	0.994680024935173	6.00143396762849	707.845958643152	14.1137961921264	27.6058417614876	13.6580821874222	17.8085101782001	450.639478879539	36.199920407191	395.913428291306	233.572162655365	358.221110664165	0.566924812730554	3.72805242280809	329.326527251769	12.9662229891136	38.3148725311135	54.7439458008014	0.594521282545468	539.771258293215	711.28930325919	484.188088950571	456.440749056285	18.0059281870623	16.1641129134828	469.314124979658	508.131847086298	0.96361589256191	2.00962269179375	70.478426414575	5.44795959733441	4.21489588299341
Cofactors, Vitamins, Prosthetic Groups; NAD and NADP	1731.27690516482	1638.79331801495	2010.20934103857	905.445763678844	1033.54515317821	2144.63799424122	1635.43276926621	1078.48670307899	1819.25756696684	1804.9572389711	2002.03515416664	2180.76167859806	1836.52799301187	1390.42439007312	995.494042600505	877.510100289975	1337.42116613446	1463.75009658065	952.459955041685	919.024283589114	1902.26114940997	1796.75768496554	1471.37474630677	1717.96019691308	1007.7985958304	1021.24742364213	1019.04738516083	1175.16329760676	960.27809119414	1472.73199332927	1096.11370462082	756.743314355655	1996.41967367816	978.047275300084	1573.70213384696	979.347884780816	1187.28701339839	1730.63045019435	1148.36803785236	1628.6931718139	1146.00360172559	1923.46386570209	1122.96781863897	887.454002934173	1869.61413908557	1367.85340853745	1513.28602279507	1823.33214566217	2516.08484407558	1529.06099509766	1638.1406669765	2073.94833187573	2239.73368121524	2361.07146570547	2344.79006792099	2153.47333255097	2108.91448339223	1444.91667258362	1735.05155042905	2122.46708495209	1630.84297398288	1710.25344536395
Cofactors, Vitamins, Prosthetic Groups; Pyridoxine	1401.72308343836	1107.221820447	1561.32264567733	736.986090586532	773.980556077101	1001.58271181631	1118.41803488533	871.450321789372	1262.57197002977	1053.63317489134	1217.00477213864	1236.54745402839	1441.1138050478	960.723279694148	955.728506627356	598.144596610087	1520.59897908669	983.736826792714	738.048270946521	716.416670947956	1347.52881108186	1397.47819941764	1365.08509259679	1223.38965192293	701.810816900127	824.757348673104	688.778866013027	720.258084999023	667.58193014176	785.099623274354	736.809228470729	565.119403217392	1246.45893735867	632.538149445582	912.388294026961	742.117946702658	840.418576311396	1359.66752820665	957.828738176632	995.812223479397	859.66341608501	1193.97728989857	780.679088997171	736.090636410518	1343.03474394862	1063.10560988627	811.730105797504	877.067347161138	1114.83356928749	999.798622121526	1034.36445473118	1422.85655038598	1471.96358959811	893.367657575251	939.307200820788	1417.37534908316	1233.16571932512	1348.98617464779	1251.14471200251	1193.53514995604	1321.61529464651	1163.71654215647
Cofactors, Vitamins, Prosthetic Groups; Quinone cofactors	1784.58724398668	1235.51990562811	1987.94517868264	567.62716657024	827.605630334603	1930.69125192795	1431.76326821532	916.445978158576	1109.42435816658	1590.30048386741	1901.65344016515	1978.9733245402	2199.2456054333	1564.05006173697	1427.79361927828	487.736969867388	1813.70991351698	1674.90483631146	849.318706318147	770.220938833383	2282.13736032686	1445.73848720422	1909.57091957245	1835.8574053875	867.015486275627	887.294628907581	862.960600223062	1359.20658164901	559.698586176886	1367.29722647849	902.103734042992	438.761086477089	2563.36033892549	935.148125018518	1519.79293182866	830.376819572013	1020.49123503293	2105.36857063827	1087.17293430687	1807.25612472839	1159.07507137878	2449.14736195291	1253.23454227528	574.120073112445	2037.70788737032	1640.47655856497	1392.05655456915	1907.5005311404	1779.48713027038	1963.27068219543	2442.59342772491	2434.12517255163	2440.45452863244	2043.14326310842	2138.49888918089	2596.37092347243	2608.22995977807	1930.02119954966	2138.12260429786	2409.94487690627	2177.54198809621	1849.65842483762
Cofactors, Vitamins, Prosthetic Groups; Riboflavin, FMN, FAD	398.584439990416	377.462489943187	446.055414599212	248.159949428789	315.722634507393	1038.22195319931	277.897461652051	269.817377128347	439.371098734652	359.083161782482	360.893548272433	362.061073485624	410.87627531413	232.571954180823	194.141505592809	160.265404003996	355.408961474393	410.495106312678	213.651400451816	199.616531692655	286.658326955037	309.918166250508	287.225720367429	792.439628522116	331.612042107424	243.135594182636	212.951186280502	701.45247966359	188.252136069977	324.930781476487	184.157901759426	150.598483625177	410.374702589854	242.84459633669	307.80851870943	323.817568823315	373.448698558326	354.073876262495	237.767659038141	396.317464983622	299.893799666223	889.62231580829	224.754192424735	198.474409938069	675.805477797902	350.254254334133	258.612769403023	296.503834991045	292.64602369869	336.647959396294	368.088939624001	339.174784905661	315.409295765386	1192.74563513645	1230.74703993574	513.313638713523	585.419885124627	326.665787578488	368.198947287493	987.341961273482	400.114073806058	372.596796056617
Cofactors, Vitamins, Prosthetic Groups; Tetrapyrroles	3423.61064082295	2845.93233435265	3497.44680677622	1544.13040603842	1891.88300095724	4662.67739870401	2621.73026160265	1881.8642642931	2758.94202368384	2679.27762392288	3130.53958178215	3701.11553760329	3027.28595905053	2462.46708818961	2321.6144164929	1139.2592995083	1955.13801909034	3180.08677983234	1670.03905097503	1521.26377040872	3775.57912365975	3109.2736261709	3588.35628438897	4403.2821043855	1846.95145434887	1742.79182004574	1496.3980485249	3186.59792180717	1312.94316215167	2612.41592625689	1411.55752824282	1139.89736422644	5408.65345451983	1853.61189989926	2404.26245022613	2041.47988374827	2646.86932751257	3423.50891582648	2467.41243204014	3233.17603972245	2314.56084576262	5077.9105651401	820.426817534168	2015.25643319831	5152.58795762664	2736.87045247136	1718.55328291317	2279.1694939827	3032.34164635452	2049.28718121811	1993.13035608007	3739.53478594998	3778.74343095415	5445.07212168612	5569.39810143201	5031.22451151503	4596.16067005452	1932.64578494124	2797.22087732088	6368.68923779512	3305.05817425778	3466.07639967827
Cofactors, Vitamins, Prosthetic Groups; Thiamin	691.86830977802	344.709319394002	719.188211748008	293.28902357669	417.522102828808	1379.33601938756	558.277900859422	293.019730203907	424.492566758116	657.189298074433	488.673163555642	610.141662925002	878.401857557072	596.411114143768	654.089510480874	188.656408755374	728.855040475595	507.945564587137	230.79872077714	220.284314560352	800.168567327728	639.761491533541	514.21664261586	1017.92834542948	421.436165004814	250.705750045466	389.655362130281	1158.60212256453	212.428525387938	371.85724020742	174.684758664806	118.153231237686	1299.32642422897	270.344673453308	452.282473663392	469.44614978372	492.066096709552	922.737980562866	253.712862074641	707.787224580934	510.358746841768	1195.08094068495	390.453716856705	152.228807264664	1379.05483286678	505.350229319299	564.223096548427	822.849453769575	482.977765725032	672.714111993026	808.025283617616	970.358562506348	910.825458702407	1579.57887664543	1553.38891668287	1074.41260018199	1048.18281729251	728.121692853359	598.403803071815	1098.5464082149	558.552679629906	568.448958086378
DNA Processing; 	499.264634150062	764.314815465012	650.036324045187	277.968452279248	436.695671980369	1103.39987456193	1247.50019700469	566.625885634741	848.154220735693	1353.93400957157	1616.2809991212	1813.13448357566	826.647752955243	2890.29248675634	3091.87083993237	187.003847361231	136.118040370426	356.931782649737	574.634074312757	469.142249475816	2794.40311528111	2209.36373791831	3245.20167521106	638.128946567835	499.522794034879	560.581174224663	374.425525814851	233.624789610165	147.081464720982	250.647195740712	555.173551060246	120.591313787035	1522.36368008545	220.43712609352	330.965624941953	419.94280548416	539.979469331852	3035.2595588024	757.847684368725	1670.28768603335	701.573633517124	2197.03629075051	312.848009158478	415.145266225558	1337.88901696031	812.882441240583	567.756747506501	687.973065564703	1215.28643313473	796.784411999523	313.905676107689	3446.99279362053	3750.21588413813	582.015149340632	474.058983642962	4036.05099737145	2297.01850935896	646.434114031269	451.46946702951	1702.76496449424	1174.96816301963	779.366671041504
DNA Processing; DNA recombination	1556.27466208225	1126.64676466537	1788.08249579961	392.872737010066	558.855033966067	495.168359827621	1253.77298240761	683.295207577438	1391.41538306217	1205.67747288698	1384.11855157275	1415.76867230475	1352.89888311396	1144.90186911906	1239.2587864763	269.103097422259	1068.23273628607	932.610670596845	537.017578974257	543.180300248177	1595.14585262427	1360.86248509164	1391.47176874892	1000.88958802759	395.154869438507	657.935605137079	486.364822733262	298.305189877782	429.307934164956	799.507044540042	618.690975509677	254.873398812723	1315.98497748779	468.228826250131	801.178363474939	451.235373533823	587.044817659952	1511.66893973348	798.043699885801	950.421890861082	609.644773169278	804.68109624917	547.743856566504	471.066052567679	843.899226082659	961.99400561539	737.674877861874	969.764680717032	1324.25369106413	1021.94364342984	1202.63028187085	1807.59812859902	1819.20937060524	363.649137895572	417.484588445772	1377.27732186824	1184.6113274018	996.632416038637	1197.50324476771	907.25518213499	1183.77445387559	1141.71802787485
DNA Processing; DNA repair	12029.4680543464	9288.75021599935	13462.0751014372	4403.36533001339	5953.40925297206	9401.87924981437	11584.2011013184	6721.12049141631	10400.6261550983	11295.0025446635	12216.3289491081	13692.4155448959	13135.4989640902	10827.888957469	11047.8650526407	3107.03025397022	10535.9001768693	10219.8948390322	4986.09218979536	5107.24139524619	14706.6768017553	13701.156081878	12753.5201966952	10867.9790357328	5072.01164074274	6425.14195712103	5777.85722675711	6547.13919133723	3945.69126501318	7675.63105803075	5837.49287205169	3078.54808058193	13987.8185653024	5523.35653816013	8768.4069815578	5310.37184964344	6614.29798640892	14358.4705916009	7595.94996544228	10110.5184956087	6633.75299179505	11823.4640624979	5463.8559920267	4374.8029458006	12661.9188758988	9653.76859946527	8147.86713876237	11273.5963395304	13220.7024087764	10784.9526434722	12952.3702121294	15950.958497918	16033.7663352334	9379.70577724902	9566.49394914508	14382.0571160802	12806.6793854078	11055.4425701835	11614.685199304	12313.9283247803	11697.851384438	11291.7222816773
DNA Processing; DNA replication	1225.74176067046	946.882590163423	1390.26609963825	360.965982003654	826.226928873871	4286.86305529846	882.698520916425	514.553668138578	1000.49688584273	880.760426554446	996.461425645773	1264.47017247057	1088.45667740872	835.376799023721	770.641359183316	115.216580399655	556.740511247785	838.639291531888	286.708810241702	286.510365678975	1145.60216275916	1000.18260416303	778.163291137299	2500.30023939456	780.131304916163	425.348132542723	365.458959684141	2825.43168046004	204.470885389279	630.831386284642	341.26997998371	109.713714720708	1479.82123783891	313.801585440061	588.87387821242	930.968306737185	1058.28131764322	1092.02582712608	560.040976429431	1205.77308040464	762.609539629971	3368.02307209903	266.013720462348	401.608885404647	2970.79971458367	908.300543750214	458.036885258312	721.58867689607	1063.24469275804	824.311146203778	896.524614027592	1232.48217219083	1212.61349337546	5301.33362142812	4799.68159347399	1773.209848656	1688.88199023972	699.627401854883	855.790093982321	3020.44878992726	1210.04406727644	1142.66908130485
DNA Processing; DNA sulfur modification	29.9664389085309	11.8819246421635	7.46428564534168	12.3896793970621	24.6242493451486	21.1993415450043	1.56819635072871	36.0716744170657	7.32241887850433	38.0301404115485	8.34379540369593	28.1858920372963	20.1547295807515	9.78632249866709	177.840313657688	4.36276208053772	3.91840829030699	1.41337592885976	21.0540085849813	18.016864066278	1.49338250212249	2.32891469211347	8.34020281647648	59.7730602405272	37.2838040491523	18.0347830849758	4.91162221172623	156.906081406303	3.43931898247137	4.91230163736576	1.4209714641931	7.8768820825124	21.9941778967318	9.7487045863141	71.9578742974071	18.8446956763168	57.5596489688252	4.76867173417502	40.6661443535327	24.8801542110231	17.1429110205772	37.8166606803596	0.566924812730554	4.2606313403521	41.1658159064712	18.9506335994737	88.8965619595401	26.1818871221224	4.92603348394816	27.0540161796114	6.66870935585378	74.1711070211652	69.776837482422	73.2594137022633	104.404270293643	15.2694297183487	38.9979609085989	6.84674449978199	45.5256832871737	62.9050867340615	36.7177550943634	19.9721220301842
DNA Processing; DNA uptake, competence	1583.32586372545	1211.73380554858	1706.13622192597	423.130865322514	666.666281912762	515.577753008821	2158.39358147693	778.468692291562	1341.18410887612	2017.34303203595	1739.36417985701	2266.32599371128	2286.59120695391	1966.12927686346	2322.03282491012	304.534013712686	1252.32017973426	997.816225468663	619.642865998873	561.478677815491	2107.44716430477	1898.41049847131	1520.72094630426	1103.91223610882	515.024303962125	675.914725311298	886.052839536333	307.673986025905	411.453822388303	797.879595013842	814.737671852853	280.629552923795	1994.22025588849	533.38994372134	1575.74889049717	453.771051239505	596.929600839221	1695.06410684363	815.027104102811	1437.11598438902	828.466889467355	1074.88938094874	1591.42881493626	564.600224961346	1574.59245842252	1365.48457933752	1748.53883532882	2447.29066968948	2239.05208167802	1405.06342094111	1756.53010539218	2398.93784580924	2278.86268123991	356.190799994559	397.875664583515	1969.94572411803	1899.31653177622	1496.02635235885	1668.07056846763	1449.34144144359	1602.6454296743	1648.96993996776
Energy and Precursor Metabolites Generation; Central Metabolism	19276.4530719631	15605.9245323334	20397.7263099541	10220.9725964936	10619.5025080823	12636.7292897513	14378.302278472	12600.684434972	16083.0231432054	14744.900631005	17175.4076340508	17244.8616868803	17654.2788001372	14838.6468660652	14452.4643854097	7673.62586710717	13705.926692054	18673.0462107241	9985.88586051091	9404.96960475186	23653.0904685658	19777.7689221505	22156.0028226305	16591.524372431	9365.70494051763	11676.3559095415	8716.23331119273	9314.39931937983	8593.35764999286	15775.0919069663	10644.9661588537	7447.51386534399	23702.4432924937	10755.1176818993	14965.1251273681	9933.37910231522	12113.5553291335	23151.0667518663	13698.0655530421	18192.3751386267	13081.6482566085	18012.5036453722	8551.11750014364	9612.10413409079	18082.4276853834	15051.6986583287	10639.0431075127	13069.60653039	14965.4963911564	19561.6827568979	22365.719880625	24851.3735194862	24783.0043156271	12307.5491383839	12636.2466894479	25138.2430228596	22983.4997439394	16409.8554238051	17362.5719522215	19671.2938741735	17503.5018688237	17200.3254418376
