	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Cofactors, Vitamins, Prosthetic Groups; Riboflavin, FMN, FAD	1506.7568877218	1826.4262795728	1547.6584489652	2112.11557513259	2402.33323788332	6220.2721797918	1242.40118477602	1741.84158353484	2040.07332179947	1609.43132573211	1392.67004778848	1374.37198396692	1525.38726700638	1144.25059370707	967.113898126946	1816.13230038238	1487.85731920059	1792.48181303461	1751.25703458172	1657.38665927268	1091.64624254304	1299.82672784121	1184.20834592689	3900.29013437952	2863.74360517705	1716.58690894649	1695.68175827981	5924.61134860964	1844.37186346224	1794.24601634507	1449.92103867794	1752.86714565325	1657.44762027191	1865.40746881338	1567.43022463378	2638.7612260857	2570.88235182177	1363.92815682833	1436.82847787757	2006.81650925323	2064.21066533569	4451.54222895781	1733.94557084389	1655.09797908798	3143.69346367084	1641.56785947026	1578.47038406885	1442.53957835881	1173.05181853505	1697.38295272154	1679.7613858466	1205.5229756221	1116.91108399347	7601.41383082909	7615.80526888097	1961.53374932711	2460.30920537406	1299.05708922571	1409.30992840763	4475.72378216896	1561.84797103383	1485.53135688823
Cofactors, Vitamins, Prosthetic Groups; Tetrapyrroles	12942.1733423956	13770.6016990721	12134.9341878903	13142.2571939451	14395.3360280211	27935.3778034924	11721.01667937	12148.6223941562	12810.2281536456	12008.6759759754	12080.5947621794	14049.3134358134	11238.8661331015	12115.3018538699	11565.0981557306	12910.1200923965	8184.84260971706	13886.2744745593	13688.9701160923	12630.8290046452	14378.0814168137	13040.5939489262	14794.5018806	21672.411540869	15949.9497751973	12304.4658819568	11915.476585638	26914.6588804548	12863.3622818365	14425.5858045324	11113.5440725054	13267.6544349695	21844.8158244025	14238.4946361314	12243.0452809981	16635.8421522465	18221.4844179397	13187.7004164714	14910.5579092055	16371.7010404907	15931.4436934313	25409.1347686734	6329.47234984863	16805.4251979959	23968.6679311351	12827.1349019071	10489.3716840999	11088.5317923708	12154.9366627928	10332.5299605802	9095.58274834857	13291.3627522596	13381.0907866824	34701.6541635986	34463.1756397287	19225.8999868233	19316.0100865143	7685.58356386461	10706.5791018662	28869.9305821843	12901.3167532702	13819.1343339139
Cofactors, Vitamins, Prosthetic Groups; Thiamin	2615.44916600242	1667.94364083599	2495.33505452025	2496.21389808315	3176.9252994533	8263.98001076952	2495.90306200948	1891.62742703018	1970.98981530511	2945.56012597884	1885.76515512613	2316.07778130394	3261.08633993993	2934.33390907446	3258.34011781011	2137.860006307	3051.2238692833	2218.01227964095	1891.81012845541	1828.98821607362	3047.18519501223	2683.22149746681	2120.07350532964	5010.11779356398	3639.44902257775	1770.03375409684	3102.73683429922	9785.79088801719	2081.2363854222	2053.3707790301	1375.33662310808	1375.22578052497	5247.80274272187	2076.64893772035	2303.12410541618	3825.47587608011	3387.46405823351	3554.47943900715	1533.18524019363	3583.99316917876	3512.87012119174	5980.01329322331	3012.29305517821	1269.45126750264	6415.04960606944	2368.47000132396	3443.79533139518	4003.29696959701	1935.9837500443	3391.83242874794	3687.39596358172	3448.92838074153	3225.36800299274	10066.7169647151	9612.29815097697	4105.67032904311	4405.13535639581	2895.5332418854	2290.4368061854	4979.82510408248	2180.31413166019	2266.38758294487
DNA Processing; 	1887.35522721258	3698.2871199791	2255.40185393053	2365.81889545787	3322.81696963246	6610.77096450661	5577.22158940602	3657.92796746507	3938.1215639299	6068.40988355381	6237.14706749631	6882.59915212799	3068.94808100884	14220.1965220049	15402.1225465493	2119.13313168973	569.834316501813	1558.59039256448	4710.15852375619	3895.21899308204	10641.5874722721	9266.28494487188	13379.7032629416	3140.79198613811	4313.79149552763	3957.81748168501	2981.46511906376	1973.24283535891	1441.00843066851	1384.05703030748	4371.01967447122	1403.6034553612	6148.61989011991	1693.28479044474	1685.35141920012	3422.07742560714	3717.30760720411	11692.1248730132	4579.66882123309	8457.76731962248	4829.02873762705	10993.6538832692	2413.5764230931	3461.93794641972	6223.55558797781	3809.80865344545	3465.36334367018	3347.10131473307	4871.39357785181	4017.39633398513	1432.49790135607	12251.5858915313	13280.0705134509	3709.20494330195	2933.45487597267	15423.0272649502	9653.5425719052	2570.68493390327	1728.034278601	7718.8106511762	4586.4961059357	3107.30967254432
DNA Processing; DNA recombination	5883.13875558147	5451.50131100501	6204.02957008726	3343.78141514749	4252.32744351643	2966.68931287527	5605.26544403534	4411.10212787482	6460.5737853523	5403.91558312411	5341.2438614963	5374.21153912297	5022.66705049205	5632.9003558927	6173.35480178516	3049.48426267547	4471.96910482917	4072.36929254283	4401.82376939208	4509.94602289336	6074.60105841799	5707.58872394955	5736.92522928033	4926.25513071275	3412.48834999336	4645.15962997884	3872.81222604439	2519.54674698229	4206.07962844372	4414.82436101425	4871.10818086708	2966.55846941815	5315.08437407428	3596.69337006678	4079.78046708549	3677.07784307725	4041.31321725488	5823.10068302464	4822.5730918382	4812.61238743166	4196.26962692394	4026.50857239643	4225.76337199357	3928.26698346151	3925.62737087831	4508.66312423084	4502.47661963655	4718.06354096926	5308.18147081315	5152.65181500174	5488.16248323027	6424.71425263447	6442.09012674496	2317.54994940917	2583.37515768303	5263.01221178958	4978.49531191884	3963.32415158741	4583.53622296956	4112.68208427015	4620.87152136382	4551.99279511505
DNA Processing; DNA repair	45474.639820239	44945.4394831184	46708.7576777059	37477.5080262858	45299.4855736325	56329.2345679721	51789.6964132112	43389.0777699177	48291.8426135259	50624.8492114403	47142.1988638906	51975.9612282243	48765.8306634516	53273.0544051114	55034.8252652863	35208.9587741588	44106.6993006907	44626.5384127081	40869.9826164788	42404.6730117477	56005.6588673569	57463.9721608124	52581.7292321644	53490.8526631429	43801.0055643735	45362.8133256043	46007.7601467404	55298.4789112535	38657.3140843083	42384.3207043244	45960.0356403768	35832.2717259006	56494.8970965853	42427.5882380277	44650.7009695782	43273.7586902889	45533.9167831995	55310.2717873412	45902.2781779159	51196.2182512854	45661.0429829043	59162.9151287126	42152.8461600385	36481.9198442867	58900.3683980157	45245.1784940419	49731.3686464618	54847.8872480847	52994.2925822686	54377.8574976872	59107.7019585243	56694.2113865664	56777.9440188228	59777.2258593357	59197.0182812067	54958.3885763179	53821.8669758463	43964.3562057257	44456.1052857316	55820.3175970127	45662.6413473667	45019.7309806076
DNA Processing; DNA replication	4633.63507241495	4581.67710016625	4823.74387798505	3072.21964881049	6286.75994790447	25683.7711043192	3946.29616861963	3321.76891519416	4645.47397684861	3947.61874637992	3845.29451389886	4799.8873860555	4040.91950828253	4110.04156377691	3838.94194423736	1305.63769831573	2330.69656184	3662.03069086554	2350.09374968067	2378.85336346189	4362.65818512705	4194.8624610862	3208.30412638499	12306.1694616212	6737.07752424854	3003.04461188522	2910.06639671889	23864.1748145262	2003.27260971432	3483.40867148212	2686.90357090394	1276.99536763033	5976.79675088375	2410.46261698074	2998.6782662074	7586.37982324284	7285.38290076998	4206.59323789477	3384.32412115007	6105.6237435036	5249.14735464012	16853.1034655205	2052.25676728524	3349.05671126278	13819.4849722789	4257.01318659017	2795.67656253146	3510.64675352205	4261.94453156735	4156.18645012363	4091.25965491624	4380.58971876091	4294.04418174957	33785.603170246	29700.205795692	6775.99561058836	7097.76352488038	2782.21953677283	3275.60272772988	13692.0084551703	4723.4151334884	4555.7846143344
DNA Processing; DNA sulfur modification	113.281236535499	57.4930224765311	25.8984968378481	105.449871688273	187.365890798659	127.011063516763	7.01096365733001	232.865440899633	33.9992126202618	170.453270480595	32.198286722573	106.992723592845	74.8248797011468	48.1485627480358	885.909679439391	49.4389489895802	16.4037294674956	6.1716951274256	172.575422218717	149.591368471197	5.68706799637902	9.76769319557823	34.3859796725724	294.195631776503	321.976411784967	127.329248740537	39.1101281634356	1325.26090863843	33.6962081449308	27.1254006895825	11.1876623354779	91.6817187016646	88.8314937171189	74.8845418876551	366.42568421125	153.563787316253	396.250104183713	18.3694027855667	245.745256226217	125.984617472033	117.997036960954	189.22913576402	4.37374163049188	35.5298313936598	191.494018091625	88.8176250496484	542.589565946758	127.379156532411	19.745672479936	136.406666323701	30.4324288603718	263.625061828256	247.090127768772	466.885062623691	646.048754127016	58.3493199218013	163.89440238064	27.2275589264821	174.253071408318	285.155299539685	143.32800331049	79.628203606261
DNA Processing; DNA uptake, competence	5985.3996075054	5863.21164424519	5919.70426213037	3601.31154533243	5072.66313076967	3088.96757930977	9649.56904211473	5025.50708240124	6227.34159806898	9041.84717097043	6712.11887017286	8602.89929073648	8489.02047038266	9673.32712269641	11567.1824529249	3450.98845446964	5242.6189189787	4357.09807351772	5079.08642636598	4661.87475649692	8025.53619393773	7962.11702005486	6269.80910391878	5433.31990065398	4447.65982444181	4772.09588721091	7055.43680275497	2598.67751861859	4031.15666557371	4405.83769371261	6414.63266108518	3266.34313691883	8054.3844358844	4097.22760900243	8024.06784501623	3697.74086033081	4109.3616927892	6529.55729848622	4925.20369740088	7277.06532767304	5702.45263829845	5378.59199991425	12277.6394744945	4708.25781327544	7324.64619200465	6399.73839091294	10672.3916739763	11906.4687675353	8975.08902738886	7084.34621874706	8015.86553273997	8526.5026143285	8069.79065534329	2270.01767496133	2462.03605157796	7527.78560858908	7982.14421099373	5949.27204684176	6384.6690240275	6570.01546818217	6255.93718514569	6574.38973795145
Energy and Precursor Metabolites Generation; Central Metabolism	72870.2014502244	75512.3262371677	70773.0753400788	86991.7787449106	80803.7848941551	75710.1074605289	64281.334847916	81345.3765040272	74676.159954144	66087.4902976427	66279.0340392665	65460.9305045154	65541.9008296872	73005.9243218271	71994.8015579427	86957.7553865315	57377.4596470567	81538.3550545486	81852.2734827277	78088.0772830014	90075.204194541	82949.8734233568	91347.4023892256	81661.4370293372	80880.5900441152	82437.4553873955	69405.3791615508	78671.3248765554	84192.1233574918	87109.0011322916	83810.4704836358	86684.1554915634	95730.9453576069	82615.2904138166	76205.7838373417	80946.2430171644	83391.7101163009	89180.235878439	82777.3245447455	92119.984599298	90042.8014234227	90131.9798321134	65970.6150758679	80156.2989006044	84115.3432302304	70544.1388425589	64936.5245915979	63585.7701275055	59988.1814044424	98630.2334867824	102065.203753505	88328.800036949	87760.2930110581	78436.4842663349	78192.5050345047	96061.1765775528	96591.3824052776	65257.335882905	66456.5860799483	89172.0207101436	68325.036956986	68577.1403913241
Energy and Precursor Metabolites Generation; Fermentation	5304.42301122464	5310.46037571613	5126.41395453543	11022.0627979976	9170.31612797576	12466.9619723882	3939.2852049623	8132.4010291264	6360.26405166416	4764.2220816302	4884.08938560994	4335.25325213363	6802.20197212824	4395.68291227964	3621.54974687821	10392.4790688514	8998.16164873145	5491.85917185073	7575.67753446344	7881.59522632622	6507.0213357141	6064.19996719181	5915.17898597378	9499.4755032937	9898.17807842174	8496.9676522572	7613.89305141426	12699.9862020713	9188.16310916629	7569.53051438398	7780.27331016919	11485.1362572758	8800.73348587434	9085.61852245895	4768.9174408824	10846.2056020067	8872.93741578226	6667.32781937797	7130.99228339286	8168.32573691748	10731.5846844385	11802.202567448	5542.50258841776	8038.8094040207	8042.74875984825	6360.19896572636	5554.76453281071	4690.41437622787	2600.24405959204	9142.45513382328	9611.75659381065	5487.20344274397	5448.72410663587	15585.0546496736	15318.8571810593	9068.21569162104	9278.83020474617	8286.08569527466	6755.11705048214	9855.43190151503	6330.15021125007	5660.04423983193
Energy and Precursor Metabolites Generation; Methanogenesis	229.057654492484	181.522913661857	134.181005168506	215.151754331718	144.183908153655	22.2011208586211	83.2551934307938	260.760780174068	96.2105378403154	50.1333148472338	22.1716272607191	24.2756599748472	9.02410609461066	167.316255549424	84.7892098616469	38.2028242192211	30.8546339983847	1282.76309494646	463.652634360954	389.171294538349	0	14.1088901713908	81.4196760063209	3.04340308734313	220.421127781107	258.784908319887	41.3839728241004	95.6462684387944	206.141508651342	1674.49729622764	20.6971753206341	157.168660631425	1.97403319371375	1013.17667494268	346.786507906557	162.016839829074	151.056669550697	0	426.858089572129	35.2110853960297	69.3232592145607	8.78278689200095	7.28956938415313	477.432109352303	0	74.7937895154934	43.9063107026763	35.9984572808987	41.874443362623	62.7030643584755	9.23841590404145	6.3812420412286	9.55597179216247	20.812948574791	22.5461176884428	5.30448362925466	12.9817348420309	204.811748813649	57.9857419287442	16.8150545183107	92.0561972482012	142.322487289762
Fatty Acids, Lipids, and Isoprenoids; 	148.712812720611	130.489781351228	68.318448555013	237.262211298614	212.250423170356	65.0544471671223	109.546307145781	263.792882269116	73.7855252609937	130.574497306659	46.3203423026489	419.579308207236	65.9887758168405	273.724579222583	77.7859712890035	51.686173943652	22.4574867709762	39.1665267702009	399.224476732633	296.261030526942	116.991113068368	468.849273387755	101.774595007901	10.1446769578104	163.296280528935	312.428249224465	436.12340591552	75.8276722758009	174.427430397289	62.5207406137938	182.35889606829	97.1389638624779	17.7662987434238	72.6491824283221	167.191408804428	193.011365709419	187.178916617168	137.77052089175	384.243305255444	36.1801978381223	73.0106666195905	2.39530551600026	5.8316555073225	54.4050543215415	0	174.129291215758	54.5362596096401	86.5976874449592	26.5545250592243	94.6046234180508	24.1829122194026	261.431509876584	169.277214604021	3.37507274185801	11.47802355048	33.5146920211999	4.05679213813465	4.53792648774702	65.5298052919227	5.60501817277023	65.9833185972075	285.679107093891
Fatty Acids, Lipids, and Isoprenoids; Fatty acids	25326.6855189054	27514.8716553727	22642.7283330717	36766.3085748552	31812.609238609	36460.2271308404	27430.3327114138	32391.4413310413	26656.3644344674	26955.820709693	28275.4722107222	30104.0197330381	25762.6814581223	37040.1333208035	42756.6890394064	29626.3169346839	23104.3181849785	30419.4375227611	32376.7927836811	28283.8989512103	34612.2405610574	31741.2560191917	36706.586301556	35297.8237788752	35106.8456108883	32511.8085386699	32256.2839315961	35460.289829693	29044.8335977876	28270.621874794	37545.0755909995	33661.6914435095	42014.8701123966	27891.1255082515	30210.2459714055	33183.0278846859	31456.6653182038	31038.1675733458	31717.3215248454	38506.5676381028	38583.7492731819	34092.8491630821	31749.7020965614	28063.0681366089	38946.23577473	24267.6908904451	34713.1105317767	35956.5310057273	30850.1045119557	46768.6284845607	51022.6259402512	30660.0780317273	30960.7960504143	35759.7796476085	35463.6083709767	36144.5275591986	37561.4134097171	18507.1096306544	23261.0733547684	28728.5206445337	24840.6351475031	23654.3162450836
Fatty Acids, Lipids, and Isoprenoids; Isoprenoids	4114.30464588951	5475.72589912714	3970.73074363041	7294.74999469359	6544.63201375627	6600.44486178167	6860.22793869741	6192.76531892462	4521.89527849482	5851.9251148953	4335.47106308329	4660.77686541774	4435.91215213205	5598.95561915534	5248.92731019623	7463.03407247254	3083.70585739552	3373.30613291712	5898.62793143576	5877.3046253254	6740.66504589867	5158.42730650926	7633.09462559258	6740.12337076926	6542.23755702144	6532.69784510476	6101.63476242808	6862.40434095998	7182.24765959747	3567.32098824948	8472.41668665742	7207.9294084023	7669.61246587636	4582.48689163263	3946.4407963852	7154.10011001772	6285.27098956597	5676.14546074011	5510.09161214738	7196.62899497936	7795.91673571405	7520.06166748281	6149.48073247158	5443.83635384731	7707.63422818791	4626.69707330998	4929.98543437314	4902.5871017168	4097.73770353018	7417.11248135125	7820.59078088591	6384.23324843542	6496.0131104293	6064.4432049952	6434.66198828158	7589.02828321775	7737.92532427802	2969.31656514913	3649.55159404586	8075.0796187829	3953.02711569451	4129.03259673894
Fatty Acids, Lipids, and Isoprenoids; Phospholipids	9898.55342082933	9371.80255143348	8423.70935941386	14850.2090039529	12888.7588248033	13941.2122826403	10409.7786817799	12199.3191411854	10213.9938516646	9535.22192699495	10233.2812744825	10816.8801539469	11564.8968804656	9970.01971274416	10808.4815998443	14688.5043640861	12731.088805885	13661.4947820054	12824.2932898813	11924.3854365865	11095.1988481738	11979.9051573527	10866.9407404908	13478.4400228803	13786.8551984098	12901.0297988789	11218.2053687946	13217.583923476	13666.4269264827	15081.6345707227	12377.7365977687	13435.290611557	13021.6112606731	14576.9440251277	9412.66589594318	13409.5669414323	12021.8903944678	11456.0780472187	11197.6433618421	12272.2400399103	13409.1973275092	13715.2798540659	8989.12901484492	11628.480266607	12049.9890574847	9926.97232335927	9143.12937015817	8784.82951886445	9765.5319656292	15271.6849132155	16993.1577406433	10467.3051537408	10655.4351018089	13875.0633304946	14088.9459646842	13122.9181997148	13871.3854943122	10800.2515951298	9346.24923377217	12047.2625808556	10955.0523124979	8816.06586268845
Fatty Acids, Lipids, and Isoprenoids; Sphingolipids	2271.61316612154	2196.3626564068	2812.21953594426	355.468115852404	465.487134952918	634.022707311319	560.877092586401	688.893595994748	1019.97637860785	1076.49899699242	1596.07472166018	755.84215378475	558.366564604035	413.596154005627	179.082814929024	204.497470820536	56.2413581742708	861.663588944421	232.401568587873	323.7250708322	1076.2099151243	863.898198186697	567.171044024614	38.5497724396797	94.6310600945066	565.907772180163	120.058998083104	62.0408227711099	311.194392867891	273.900387450906	222.63448047601	233.570092882812	29.1169896072779	110.650293236983	208.795453344634	271.90652249575	470.683825411593	440.8656668536	578.140573896361	626.046637591794	175.52059247942	1088.26713943612	21.1397512140441	59.9565904768008	670.229063320687	654.445658260567	26.8059581132129	88.6115871529815	205.627347894506	79.2038707686006	35.3233549272173	400.821765714671	380.873732859047	12.375266720146	18.8567529757885	1057.03891957511	69.7768247759159	43.9674655257267	417.734018384627	800.11634416295	555.250354288201	636.250029464312
Fatty Acids, Lipids, and Isoprenoids; Steroids and Hopanoids	2110.4244462935	2582.66408832777	1916.71202890453	1841.1207435896	2072.73516696016	2055.92705253556	1316.30842666371	2565.76479282903	1804.85181888411	1610.41880011546	1473.91894089252	1163.13378225163	1052.62437549427	1981.79484270915	1475.9325291846	921.362231169449	547.767394718158	3944.90005087254	3467.04023237403	2642.39128213576	1768.13652135041	2291.06670398507	4876.48525517469	3847.8759700975	3649.64301888874	3220.95840332543	1802.7040469751	1826.75755937157	1253.69715598052	3811.78039202511	844.668506328582	1481.09633664475	2423.61925358206	3568.19253696028	2684.62371880866	1942.08881482068	2570.15260945679	1584.36099025513	3224.51867996251	2189.2250066871	1960.22577651385	2396.50316875826	679.023388133864	3373.11336793557	2537.29573971403	1752.97944176938	1317.18932108029	1244.84175702129	982.687648505783	2514.17287002273	2123.74878547023	1571.97909409391	1591.75187280878	1260.58966908397	1274.88047292831	2454.77035588371	2317.23966930251	1276.6699852195	1978.7634433184	2504.0418686851	1758.6812113525	2115.44732470205
Fatty Acids, Lipids, and Isoprenoids; Unsaturated fatty acids	499.2858024395	190.56675989412	461.037896294451	369.074550908955	442.798296614018	278.288468437134	446.948933154788	631.283656188849	834.789177952811	585.420390193381	441.03179576577	139.659969731837	444.249222949271	213.057390160058	122.306559357951	162.923809170208	472.193069671482	494.210355973081	411.304756287943	310.869562604207	492.879226352849	1288.79285219435	1332.16028145293	539.696814155515	509.507475996642	514.032893063648	452.495087472307	94.7845903447512	353.810185521774	796.229749510062	244.450422030192	199.735172885769	491.534265234725	589.017217534243	210.604324846382	331.782311128234	378.736287424212	877.138983010809	617.914372591934	181.547064152006	162.983407302318	147.311289234016	16.7660095835522	413.034289951295	191.494018091625	383.318171266904	108.610347527673	91.3806992515122	48.3428533129469	394.919300082328	384.752850591844	516.48177771194	702.363926723941	21.375460698434	43.4525177268171	214.831586984814	111.156104584889	363.941704317311	269.515361719827	216.844140559048	570.835818062817	259.05019484894
Iron acquisition and metabolism; 	3681.22432383346	1211.0140764345	3609.71462822696	873.079582795378	1589.92644574851	1030.7171536611	3272.07516357306	1754.37427219437	2548.8558652658	3415.29409418383	1904.45334201043	2669.47344863325	4462.04445936437	4434.88386711699	5742.48888579205	772.296309216018	4281.30829685181	622.154343422404	1323.84523888669	1165.17651848268	4127.86352070511	3616.75973047383	1212.53396136598	2617.32665511509	1463.89633816929	984.443728688408	3292.07229971058	246.152708865005	696.718656643717	694.344098139435	2742.65542154241	428.575653295876	2184.26772884427	825.220200403762	4018.79565645512	767.584129567019	938.448681363269	3517.74063343602	1245.06194845248	1537.0123331588	1229.13580167661	2479.14120906027	4572.26090338698	2398.26361907203	1723.44616282462	3267.16412847106	5880.36448954791	6564.22218581087	3133.88788049376	1911.34340917283	2295.38406133454	3393.9566394072	3530.47653092821	204.754413006052	349.669788877122	2943.90804327226	1883.1629105221	4742.80546510123	3189.75818972142	2722.98789105894	3313.58612531539	3482.91521953338
Iron acquisition and metabolism; Siderophores	4271.08521187293	1722.31438306567	3394.56360995622	2348.52738424017	3157.40801916177	1703.46274619094	3367.59954340418	4842.46918593023	1525.98593664771	3280.61778020785	3728.31682017723	3367.7233473748	7994.98199540444	2610.37432938476	2699.08149465188	2432.62101278276	15979.4457029356	2069.65422369322	4067.98620263343	3099.54094594032	1441.80714346295	1900.35897616194	1066.03124337402	3156.68531337202	7202.34690304653	2395.0867483	10388.5898960016	2418.15595791655	2187.28033458419	1567.64968131624	2826.18996698064	2260.75476195295	1667.81129453891	2226.23174154071	2648.4462887737	1560.05780264401	2246.876741771	1284.3274114242	3021.62495685473	2149.4913965613	1939.08464072501	1444.23615361949	4304.9766926347	3166.59622295992	1436.20513568719	4314.27718168797	5176.78511769134	6051.01341021652	3288.61905535809	743.086315335969	315.555304016475	1716.02233892039	1495.96463174924	910.332120095591	1122.25008833443	2518.90638521925	2276.13084230275	10311.0765654588	8927.63472246465	2371.6233143534	5476.90676064813	3571.72134920465
Membrane Transport; 	22551.5328601113	10900.4186659437	25066.7681003199	3554.96462592105	6077.43711677784	3280.25863228929	65970.5389041039	9955.80615901799	4368.05486961733	43085.1784562564	29940.5936969863	8609.76740441249	11368.9323289304	5818.19207486806	6338.26439579336	1638.97606650305	10176.9518746318	14342.1491088755	3276.05676511865	5674.53820009296	3444.51265193385	4869.73770761773	2090.23279883217	2766.45340639491	1993.98414634095	6406.15457938113	1675.82351491	1284.47481218705	2555.29578432392	8106.52523535255	1561.42473995487	2903.25442555271	2774.25689961547	5512.21014676021	5115.91929063441	5926.29423253044	5883.18294646242	5281.20330085042	8029.80910927227	13952.2041496464	4248.13915775469	745.73845064808	2194.5248630993	3403.83186799467	2585.16924423694	36651.2941685141	2339.97527460684	3355.32473854083	6024.13231952532	2377.94954599248	2133.62121030887	5138.8939813269	5245.54594448347	928.145004010952	905.397429112862	2049.45958403021	3482.35037137478	9105.87051885373	22154.8924859042	5678.93434992363	28217.263676133	48743.7067981255
Membrane Transport; ABC transporters	14671.4172402	10842.3873192866	11700.3901561771	9226.86377272389	10455.8949841783	13151.1523287716	23669.3054306318	10641.6676529177	14998.9576072209	18587.2303178838	12755.6996291849	16551.0051110814	24810.4010242564	23523.9433018078	26814.7335195494	8230.46139428807	23583.6158177527	16292.8003906246	13646.6891376488	9176.88507051041	14799.5563449898	15247.3690782976	12569.3930408107	12695.3869009026	14727.8242551963	10033.0732109441	21893.6375203896	11443.6595409563	10323.2628266759	15820.0629582756	21720.2870412136	8027.2438152124	13871.4490008435	14034.3318055123	25079.1420043551	10172.7790851519	10860.3907468031	15127.2031939142	11388.8011086341	12144.917124304	11723.4972763915	11107.9631853939	35429.8585562687	12969.4987659169	13867.3584768018	15431.2832504023	33701.0975802995	35008.3738369423	16568.3214238112	9485.58023600716	9057.90450309288	14686.02973026	14972.8426594911	10703.6681927202	10829.9251492904	11746.2164002359	12758.6112744335	25290.1332303764	19719.9844009338	10208.0225759458	15885.8116839926	16821.0702121298
Membrane Transport; Cation transporters	4914.50932776031	5154.0233688652	4384.66016722843	4226.49888944126	5099.13344216506	5317.42659820787	6580.66576286138	5018.12896730329	10911.9387823476	6911.10533039504	7005.38689105244	5938.39585890877	7062.67903450498	7269.71074651218	7633.279928518	3959.61036907456	8762.13020806026	7603.52839698834	5770.92211899391	5267.83666706189	6761.78844131379	5771.62137934278	3786.41017543958	5267.11627649518	5430.8996195701	5046.01096860645	8206.76014927161	4358.36779967047	6377.50292390088	8448.5699220968	7373.78824531349	3347.47418164292	4961.4856782503	6172.38630708322	9457.29703156794	4489.27530535082	5213.64432659399	4776.04472424734	5934.1087160984	4331.28654119235	4383.58992309945	4775.04154614651	6311.67365126899	5332.80563074212	5313.95900204259	7592.73828878376	8072.29076560994	8576.44364407649	7940.48387796601	6974.89086955989	7756.7370239021	4131.05656644036	4623.04263916546	4670.53816260784	4887.99831485441	4954.38770972385	4309.12460912662	8192.77248097847	8356.60336423609	5449.82923211165	7709.8521780768	7601.26178029052
Membrane Transport; Multidrug efflux systems	28020.6378451541	25129.6187343768	28144.1495449804	9663.97049891559	13133.1779081685	7592.78333364841	18686.847258156	16539.1062277847	21474.9636592945	20249.7573816132	30758.6843767401	22861.6777061889	23364.5386922088	13074.8224618337	8095.99390563908	4423.66232209039	34173.1996014894	39541.3385627473	18064.8116969171	16588.0855639487	4729.33866451262	7536.31795001058	8879.68519900975	9158.95251340986	15437.5572059051	18056.1913518776	17625.4795026776	5749.11624345618	10449.7887847103	33515.7481349649	7246.80827780582	9888.52823139382	5835.48887476707	25317.3086764956	27995.4735488639	12359.7716158301	17244.9066980063	6057.31056854062	22604.3020943803	8733.31829065746	8050.34784666111	4035.29135928844	7673.729690698	25379.4026873836	5936.31456084037	28863.3908352134	12311.791692722	13753.6763184748	23341.7679696872	11222.1984395261	9455.51867778643	4561.79040422329	4600.5178485125	3421.19873599673	4815.57745197638	4092.56986189813	4961.45678493867	32268.2876690715	31113.7882291026	5284.83150965073	31408.5937335839	31574.6079060564
Membrane Transport; Protein and nucleoprotein secretion system, Type IV	9253.25554251256	17162.151701007	10355.3800028713	4869.40294586331	6361.65751102321	5512.07363457299	7711.62183783442	8072.66861785394	13680.8852952669	8264.81877062228	16432.9181449216	21644.6729377585	9609.45097639338	9642.59229014225	8397.38327992606	2798.91868029646	6685.8867354601	14783.820931969	6855.84627334224	7559.91534998482	9100.73056120553	7815.23985570654	6901.50326497268	2435.73693757029	4000.75887295891	7473.22477272293	5527.94375454234	1691.90493765381	3497.46819245473	9615.62374688761	6114.05746633868	4501.13580863887	6756.37535963454	5719.44659663587	10004.4806608467	5228.21297917995	5999.5768536766	7030.88891617565	8334.38644273569	7001.9989128591	5350.05940395777	3723.1032070364	4994.08398508331	7460.70943905302	3805.94360957105	12790.9066601106	7421.32193798132	8813.07685976911	25860.3625387659	8162.9489310889	8535.88871816206	8085.5322007711	7805.18124595556	319.788142291046	872.944683955255	8606.04246268121	6238.94062923727	7774.42608021362	11635.2385095923	5598.53737050796	12149.8886220931	13838.3088742845
