#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
o__Aphragmophora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Marsupiomonadales	7	2	1	25	0	0	2	0	86	40	7	0	0	5	34	470	8	0	0	28	0	0	0	0	21	0	0	1	339	2	74	20	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1
o__Coprothermobacterales	0	4	4	4	1	2	0	8	0	2	6	16	15	7	3	1	0	0	6	2	1	16	12	0	6	2	8	2	1	0	157	1	14	2	0	3	2	0	4	11	8	13	1	0	1	0	4	7	5	4	5	2	12	0	1	21	4	1	4	10	17	17
o__Venturiales	219	1579	328	5577	3272	467	302	4328	1081	1122	296	252	140	1604	1208	3445	2286	94	3495	3768	6	9	62	15	4051	2576	4687	974	3573	2111	5530	5426	53	4355	1293	3004	1583	0	2587	2257	2805	8	7704	3779	192	0	3427	557	217	2846	3680	0	8	222	121	10	95	1448	113	9	101	63
o__Rowavirales	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	3	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
o__Peltigerales	0	7	1	18	25	4	3	22	5	7	1	0	0	4	17	28	29	3	27	32	2	0	3	0	23	8	28	13	67	48	40	42	4	148	29	31	24	0	46	8	32	0	230	135	0	0	59	4	2	78	43	0	0	2	4	0	1	13	0	0	0	0
o__Thermosediminibacterales	12	18	4	8	8	5	13	11	2	130	27	156	101	57	53	0	9	3	25	21	4	44	25	4	12	27	9	3	3	1	11	10	347	0	12	7	4	1	6	246	79	50	68	0	1	2	31	105	14	181	529	17	72	6	4	170	110	8	31	124	21	25
o__Ichthyophonida	12	24	10	24	21	8	2	14	9	24	10	14	5	15	6	33	4	30	53	32	2	4	19	0	23	62	12	9	21	37	12	10	2	3	39	16	18	0	22	7	13	10	11	7	4	0	11	8	29	9	16	2	14	0	1	3	0	98	35	4	15	17
o__Kiritimatiellales	19	49	29	18	28	16	9	32	33	34	40	27	18	39	49	4	5	11	31	34	5	89	47	6	9	38	10	10	1	5	4	10	153	9	21	15	7	0	31	110	33	73	4	2	9	2	3	27	30	17	49	7	45	16	12	67	25	46	29	56	92	64
o__Candidatus Borkfalkiales	1	0	0	0	0	0	0	5	3	2	0	2	8	5	0	0	0	0	0	1	0	23	0	2	0	1	3	0	0	0	1	0	0	0	2	3	3	0	0	0	3	0	0	0	0	0	0	11	3	0	1	2	7	2	0	1	0	2	1	8	1	2
o__Terebellida	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Strigeidida	16	15	8	19	42	11	0	11	115	17	14	24	12	5	5	21	14	15	35	22	3	3	6	0	15	15	24	8	24	16	17	20	0	12	18	41	39	2	27	14	3	0	9	9	10	0	10	10	4	3	16	0	1	2	5	2	0	11	10	9	8	24
o__Tolivirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Stygamoebida	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Holosporales	160	140	257	48	81	41	18	166	52	74	140	344	149	78	84	20	29	203	317	185	38	338	179	24	80	147	40	33	15	128	26	41	776	43	74	133	86	9	151	280	204	18	10	31	30	0	38	86	1042	46	48	99	252	16	15	60	76	72	177	38	216	128
o__Chaetodontiformes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Orbales	8	7	5	4	14	8	6	10	3	84	68	148	123	27	6	18	251	12	2	11	8	22	43	2	7	6	41	7	6	11	18	4	1	2	23	4	4	0	11	7	3	0	9	4	6	0	10	174	199	20	11	13	25	2	1	2	1	26	81	1	33	93
o__Harpacticoida	2	19	6	40	116	27	0	30	3	13	5	7	4	20	4	12	6	1	17	18	4	5	3	0	9	20	30	7	11	3	15	3	19	5	76	21	94	0	44	17	17	17	22	13	2	2	14	19	4	8	24	2	8	0	3	4	3	5	5	7	12	8
o__Kurtiformes	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	4	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	1	2
o__Saprolegniales	49	190	23	121	159	35	14	142	96	86	35	35	23	37	45	92	57	79	275	152	8	81	56	23	132	341	63	120	74	94	94	60	15	88	38	182	92	6	122	80	56	15	92	28	11	0	24	52	27	47	64	15	45	12	22	26	10	51	35	29	37	58
o__Dioctophymatida	2	5	3	6	29	8	3	3	2	0	7	1	0	2	0	0	0	0	16	9	0	1	9	0	5	8	4	10	1	2	1	7	1	1	3	13	31	0	10	1	3	3	4	3	0	0	0	5	0	2	9	0	4	2	2	16	2	0	3	0	0	3
o__Minwuiales	3	9	2	0	0	0	0	4	1	10	0	2	0	6	1	0	1	2	1	2	0	2	12	1	1	4	0	0	0	0	3	2	0	0	0	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2
o__Falconiformes	0	7	1	2	2	1	0	0	1	2	1	0	0	0	0	2	0	1	0	0	0	0	1	0	2	5	2	0	1	1	3	1	0	0	2	0	0	0	2	0	2	0	2	2	0	0	1	3	4	0	0	0	2	0	0	0	0	2	0	1	0	0
o__Craniida	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Kosmotogales	11	3	8	5	3	8	28	14	8	78	18	90	63	84	46	7	1	15	11	9	16	115	65	26	8	13	6	2	7	4	7	3	105	4	32	5	4	1	22	123	30	45	84	0	6	0	61	63	15	7	22	12	47	5	6	98	41	14	20	53	71	31
o__Caulobacterales	20456	13102	16241	1464	2787	806	424	7370	5164	2669	13095	13492	6230	3390	2194	693	1139	27523	3645	3004	541	1240	4303	93	1058	5028	637	586	421	2681	599	2364	402	1332	4353	2392	2081	73	4038	1542	1229	228	288	965	6959	3	732	420	7543	845	583	403	1036	99	422	404	256	2421	13109	233	46709	68155
o__Anguilliformes	1	14	0	9	21	9	1	11	7	7	3	14	0	4	7	12	7	0	27	41	15	21	6	1	31	14	16	23	15	20	10	20	0	18	3	14	12	0	18	7	7	13	25	9	12	0	11	3	2	15	45	0	1	1	1	3	3	31	1	3	9	3
o__Nemaliales	1	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Gadiformes	0	1	0	0	7	2	0	2	0	0	0	4	1	1	2	0	0	0	1	1	1	2	23	0	3	2	1	0	0	2	0	1	0	2	0	5	8	0	3	2	1	0	2	0	4	0	1	0	4	0	1	0	1	1	0	0	0	1	0	0	0	3
o__Filobasidiales	49	56	16	175	86	34	63	84	466	205	46	40	11	621	92	363	42	24	148	187	3	36	10	3	129	100	59	46	344	653	1372	147	22	50	29	161	156	0	312	63	114	4	51	51	742	0	19	32	5	42	61	1	21	37	4	36	23	141	10	1	10	20
o__Methylococcales	451	614	603	243	364	734	154	491	273	538	1924	2188	416	558	264	71	201	1233	724	676	125	937	1438	85	285	736	119	212	122	792	133	222	489	480	1108	532	355	40	790	525	264	313	40	119	272	1	101	272	2002	343	393	230	715	279	376	484	176	1542	2254	453	1867	3332
o__Batrachoidiformes	0	0	0	0	1	1	0	2	2	2	2	0	0	0	0	8	0	0	1	2	0	0	0	0	4	0	2	0	2	0	0	1	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
o__Sorogenida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Phyllodocida	0	0	0	2	4	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Bivalvulida	6	29	2	26	28	9	2	14	8	13	32	123	296	5	1	11	924	9	31	34	3	0	8	2	22	38	4	19	6	20	13	6	4	10	4	50	33	1	24	11	13	4	10	5	1	0	1	10	1	10	12	1	0	2	21	2	0	35	10	1	7	10
o__Pholidota	1	0	0	0	10	14	0	3	0	0	0	0	0	0	1	2	0	2	1	10	9	12	2	3	2	2	1	0	5	6	0	0	1	0	0	6	2	0	3	6	1	4	5	0	3	0	0	0	0	0	3	0	0	0	0	4	0	0	3	2	0	3
o__Ophioglossales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Marchantiales	18	13	11	25	45	7	1	50	22	23	32	20	63	8	3	35	7	5	35	22	2	6	21	1	32	53	6	32	33	24	37	19	16	17	14	58	18	0	48	30	47	13	14	13	17	0	6	11	3	9	18	0	4	2	4	12	5	3	42	13	23	241
o__Streptomycetales	17153	10445	10312	3969	15748	2962	13796	16261	21516	54356	21104	35190	14952	8152	39559	2139	2240	3354	41578	7943	18057	51275	90518	23467	294880	9337	441859	2016	7636	8613	4980	1508	28703	2270	6291	3528	3167	1852	6491	14817	5283	10229	1870	1604	1045	72	52587	15617	57586	11986	27901	8842	30281	1241	1816	26553	6744	17687	3877	6812	6787	5540
o__Pneumocystidales	14	42	11	5834	2374	828	91	93	148	192	58	4	7	62	125	238	128	6	260	139	21	0	1	152	2283	2148	432	709	175	78	140	101	4	50	20	370	181	2	193	401	382	6	1152	469	405	0	614	1356	58	33	43	20	21	6	3	0	25	191	12	0	19	11
o__Brassicales	287	614	51	315	906	143	284	500	285	1245	611	767	881	1421	1161	366	494	29	711	743	101	317	167	33	539	577	3886	183	629	269	877	601	249	506	5800	898	481	5	727	345	379	44	1891	202	99	4	4595	8652	7332	156	333	52	180	43	58	177	37	185	987	58	204	1004
o__Malvales	1194	608	1072	357	1070	133	96	1002	528	1187	2722	2263	3293	429	357	235	10142	1755	390	878	138	561	338	33	425	1331	405	424	1396	1430	459	719	384	1523	2162	1433	837	10	1555	587	688	33	185	100	469	0	170	562	1542	108	143	73	225	70	137	182	30	20896	7301	10	4374	3307
o__Euglenales	0	2	0	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4
o__Methanosarcinales	73	84	87	180	253	1257	59	122	37	287	126	353	197	259	157	36	63	32	155	187	108	1502	702	232	270	221	113	761	41	46	140	102	783	71	94	286	192	24	233	737	236	1363	153	26	32	4	112	253	102	264	415	188	638	1566	2003	2077	388	84	119	1422	332	207
o__Candidatus Polarisedimenticolales	35	6	4	1	10	0	25	8	2	4	4	19	4	93	247	2	9	0	11	6	3	121	19	0	9	9	0	2	2	2	1	3	35	6	5	2	8	0	16	45	5	4	0	0	1	1	3	5	4	12	5	3	11	0	2	9	2	0	2	6	12	13
o__Pseudoditrichales	2	10	0	27	19	1	1	27	3	4	0	3	0	13	2	4	3	1	31	16	3	0	45	0	9	28	9	9	13	6	12	12	11	4	4	20	8	0	11	6	5	2	6	0	5	0	4	5	6	27	42	0	1	0	0	1	1	1	3	7	2	1
o__Priklausovirales	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
o__Galbuliformes	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Dendroceratida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Cyanidiales	12	39	10	32	19	10	11	40	23	25	12	17	10	15	9	30	7	9	44	29	7	72	34	7	31	32	15	18	21	15	20	17	3	11	10	11	22	0	46	33	12	5	17	2	4	0	7	13	24	66	155	2	22	8	6	11	4	16	14	20	44	40
o__Anabantiformes	9	1	18	0	5	0	0	2	14	1	0	0	0	0	2	10	2	0	1	6	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0	2	0	3	3	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	1	0	2	0
o__Micrococcales	136663	113272	152345	8315	17638	4703	70277	19663	768694	328099	107153	103331	65081	201096	323620	17467	9102	13990	7046	10088	312385	277507	125960	16900	8506	20423	132840	3056	164751	176860	238431	5137	27176	4120	11709	12071	8383	10678	17807	15369	7519	9056	1344	7103	4623	86	26611	58049	55157	11554	21827	51647	172815	2302	3737	29133	6984	24892	18958	7294	9369	28691
o__Sphenisciformes	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	2	0	0	8	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	6	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	13
o__Pelecaniformes	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
o__Desulfovibrionales	513	310	670	172	284	308	83	295	543	431	749	828	552	549	350	59	197	368	348	747	217	2015	708	96	196	383	114	141	67	172	129	130	1022	183	320	219	209	49	451	889	302	586	91	73	139	3	181	329	498	421	788	386	1419	159	213	1184	458	3935	1175	825	1084	987
o__Siluriformes	2	4	4	14	22	3	2	2	8	4	7	1	1	3	2	30	4	1	17	14	7	0	1	0	16	10	9	13	19	2	17	13	1	5	7	16	11	2	2	2	6	24	12	10	27	0	4	11	1	3	14	0	5	1	2	2	4	0	1	41	2	4
o__Amarillovirales	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	12	0	2	0	0	0	0	0	0	0	0	0
o__Malacovalvulida	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Syntrophales	138	150	175	75	113	97	22	140	53	150	237	223	167	193	139	39	35	82	181	175	104	1124	488	25	82	181	87	76	30	56	88	57	365	53	121	149	81	36	162	457	93	819	16	38	38	0	187	221	140	123	203	145	567	30	41	1524	169	62	192	318	420	269
o__Halobacteriales	295	748	376	58531	179302	1390402	3443	20863	402	25549	3103	12973	29062	28600	9630	8312	5476	316	1790	955	10984	4606	2468	282191	263106	9836	33236	962087	353	124	73	395	256349	236	330	241610	125878	253	388	252395	94214	1049186	1338	2480	6438	6173	6431	49086	171	4665	5892	695	2672	1773145	2323161	276639	153042	2158	1877	896476	51248	14560
o__Vitales	10	58	26	100	457	26	8	304	24	105	23	32	20	50	72	96	41	10	143	287	4	5	6	38	129	358	84	110	373	119	115	313	7	124	246	467	275	0	541	190	196	2	39	21	6	2	32	76	2	42	40	0	6	12	32	4	0	39	26	5	8	17
o__Frankiales	658	550	552	659	983	323	238	1461	1327	643	578	663	561	1352	663	137	155	375	1835	1354	4046	9215	34772	3926	1240	1790	846	321	299	289	393	238	4125	370	1175	727	549	701	1363	1570	683	1477	253	230	79	15	482	532	422	1238	2661	2356	8997	144	229	7669	918	243	275	736	305	437
o__Ulotrichales	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Myrtales	170	223	512	1387	3654	386	231	2600	922	2385	317	322	215	1765	3295	1048	890	70	3504	8466	10	4	9	4	1556	8001	1329	857	2858	2740	3772	14805	23	3750	2679	24621	8819	4	12659	2028	3726	7	1766	1185	32	0	828	3029	100	741	765	2	12	307	349	12	6	267	594	19	48	352
o__Stylommatophora	3	9	8	23	65	27	4	7	5	4	0	5	0	10	9	17	5	2	16	55	33	10	11	6	15	17	13	53	9	3	13	12	4	28	16	24	52	0	35	15	13	3	14	7	29	0	10	10	5	7	15	2	2	4	4	4	7	6	0	7	7	2
o__Carangiformes	0	0	0	1	0	0	0	4	0	3	0	0	0	1	3	1	0	2	0	3	2	0	0	0	6	0	0	0	2	0	0	0	1	0	0	1	11	0	8	1	0	0	9	2	0	0	1	0	0	0	4	0	0	2	0	0	0	2	0	0	0	2
o__Colponemida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Arguloida	34	62	18	19	79	17	22	24	8	313	310	393	1074	125	76	9	723	38	51	47	38	405	57	7	39	31	49	24	8	14	100	9	298	12	309	46	43	14	44	197	50	40	795	29	34	3	221	578	316	68	221	89	264	7	1	148	70	1638	638	80	448	202
o__Acanthoecida	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Sepiida	137	445	144	20	46	31	39	38	222	123	319	457	196	81	49	22	12	168	80	52	10	4	16	5	36	96	31	23	23	44	32	27	0	31	127	94	74	1	102	26	28	5	98	135	32	0	18	4	590	5	34	2	10	7	3	18	2	14	134	3	221	474
o__Compsopogonales	0	15	1	3	8	1	0	4	1	3	2	0	0	0	5	4	0	1	9	6	5	16	10	2	2	4	1	0	0	2	4	0	1	4	2	1	7	0	3	4	2	0	3	2	2	0	2	4	1	0	8	0	18	0	0	4	0	1	0	8	9	3
o__Selenomonadales	301	158	118	66	189	109	157	131	210	732	224	699	660	1212	1129	65	55	146	212	277	76	550	352	41	149	117	323	40	19	41	310	37	338	52	435	72	101	18	113	424	200	128	947	45	96	4	504	1380	545	174	325	130	519	24	51	365	107	123	1818	172	300	297
o__Dothideales	1053	15191	5948	48100	22343	2844	14396	31021	26431	79366	11166	3248	1500	53831	18412	64596	46107	1086	6935	42167	109	76	96	74	123991	14604	316896	28189	104618	44379	433723	418342	177	24090	1449	35691	14755	4	34862	51170	27487	54	108797	114629	1173	3	94691	9634	13951	12054	12314	12	60	2399	1113	30	386	12758	1534	35	2130	2237
o__Coccolithales	16	130	5	16	21	2	2	11	24	6	12	10	4	13	8	1	6	14	101	16	4	12	14	1	18	18	6	0	5	9	3	5	3	19	11	18	17	0	26	17	3	1	8	4	3	0	6	5	7	22	33	5	30	3	3	3	2	13	6	16	9	30
o__Verrucomicrobiales	1153	2296	1606	1425	1604	555	239	3443	650	1319	1665	1427	844	1152	1025	423	1022	1729	2349	3693	276	2575	2118	105	1242	2875	554	465	355	571	432	1053	1037	672	575	1773	1305	88	2942	1862	970	473	400	356	326	10	477	578	1084	1030	1881	504	1678	330	442	860	372	652	1046	941	2755	2228
o__Carcharhiniformes	0	15	1	1	20	2	0	1	2	0	1	3	3	3	1	0	0	0	8	5	80	7	4	32	8	2	3	9	10	2	2	44	0	15	1	19	28	0	10	8	4	3	2	2	647	0	5	4	0	8	13	2	2	4	5	0	85	0	1	53	6	2
o__Candidatus Comchoanobacterales	0	2	0	1	0	0	0	0	0	2	8	22	4	3	0	1	2	4	0	4	1	11	5	0	0	4	2	2	0	1	0	0	1	0	1	1	0	0	0	1	1	0	2	0	1	0	0	0	80	2	0	2	4	0	2	1	1	0	2	1	2	3
o__Entomophthorales	9	9	11	156	123	16	7	22	85	24	10	3	2	10	3	79	3	3	27	21	1	4	1	13	85	94	20	32	70	7	47	30	4	7	4	11	42	0	25	28	24	0	53	15	6	0	20	49	13	6	24	0	0	5	2	1	1	31	6	0	0	3
o__Trebouxiales	17	40	1	17	199	38	2	31	12	26	12	38	34	45	106	16	221	25	43	247	28	382	36	5	26	37	5	29	8	24	26	53	119	7	16	33	14	3	77	142	53	27	6	8	9	0	33	42	7	164	467	32	99	14	13	120	54	13	15	83	56	20
o__Atribacterales	0	3	0	0	0	0	0	0	0	4	0	3	5	0	0	2	0	0	0	0	1	24	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	6	1	0	0	1
o__Noctilucales	0	13	3	24	14	7	0	10	6	9	5	12	8	6	3	14	3	14	28	14	1	4	10	0	8	18	5	10	10	0	4	10	7	13	6	15	2	0	15	7	5	6	15	4	2	0	4	6	4	7	10	3	7	4	3	6	1	0	1	11	4	6
o__Nevskiales	1158	1600	1766	721	1096	1159	144	4848	672	619	2782	2364	516	893	965	386	1031	1216	2135	3588	138	451	887	48	727	3359	398	274	515	666	257	924	226	594	1131	1569	1108	24	2837	966	703	180	161	166	325	13	320	328	3280	1125	1129	68	245	103	239	511	256	907	1032	201	2516	1446
o__Nitriliruptorales	158	109	100	54	115	41	17	182	92	95	78	195	157	111	116	10	18	14	86	105	557	2171	1461	333	60	107	16	20	37	15	12	39	1375	31	85	71	54	98	135	945	267	485	19	24	6	2	59	130	29	320	773	865	3805	40	23	1915	451	30	36	451	140	79
o__Sphingomonadales	188136	644527	204990	11640	21891	4613	13868	44530	221114	95177	292955	548857	192721	70656	19875	3265	12270	217363	13232	17111	1821	3759	12040	818	5541	37166	3473	3994	2652	45355	3170	8938	4116	8016	81331	20554	15036	483	24004	10515	7475	1301	1782	4980	20232	20	2856	2455	103099	5145	4605	1293	3071	931	2920	1972	1289	12151	169936	1474	130921	236508
o__Candidatus Nitrosocaldales	0	0	2	0	2	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
o__Eggerthellales	32	41	42	36	195	98	50	74	112	167	74	70	66	308	130	12	17	32	74	4423	55	280	564	28	76	65	31	46	11	22	94	15	153	8	58	112	49	10	108	188	51	88	12	10	17	0	70	147	53	57	120	77	223	100	136	218	35	16	40	129	66	75
o__Natrialbales	36	67	57	3753	10753	67370	153	1157	61	1759	254	983	1977	1503	683	448	312	25	152	101	646	911	282	14952	14047	568	2177	55024	23	14	22	25	16214	29	30	11967	6577	41	55	16355	5586	68807	91	168	451	388	431	2868	16	598	1072	162	548	94952	127717	19431	9292	151	138	63220	3821	1133
o__Sporichthyales	63	67	88	112	251	66	30	321	108	47	62	99	86	98	63	19	21	21	159	194	519	2558	3414	660	68	267	69	51	14	25	9	23	901	49	93	116	102	85	170	275	97	312	11	18	54	3	30	44	21	161	388	338	1168	36	45	930	163	14	18	110	26	15
o__Euphausiacea	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Thiotrichales	319	455	614	186	224	512	135	337	484	779	2199	1721	464	758	364	79	249	888	299	350	157	1516	486	61	166	342	188	96	112	501	126	135	532	455	467	227	199	31	359	605	180	245	54	72	162	1	303	464	1841	207	282	228	811	123	145	820	230	667	958	371	1252	1473
o__Pirellulales	3357	9447	6617	1065	1713	597	188	4931	1126	1087	774	860	401	1213	1375	480	770	317	4195	4509	426	1696	1968	50	2036	2983	757	506	406	429	389	868	823	764	495	1598	1144	50	3865	1823	709	379	279	248	142	5	814	792	842	722	809	252	957	150	304	646	325	494	546	600	978	856
o__Tichowtungiales	0	1	3	0	10	18	0	0	4	12	2	0	0	2	2	0	3	0	1	2	6	65	12	1	3	3	7	2	0	0	3	1	0	1	5	0	7	0	4	4	0	78	0	2	3	1	5	17	4	5	0	7	3	31	26	8	0	3	2	35	11	7
o__Valvatida	0	7	1	5	16	7	0	7	1	0	7	1	2	1	5	11	2	4	18	21	1	4	5	0	11	5	2	5	3	0	8	8	2	3	0	35	33	1	33	0	7	0	2	4	0	0	2	2	0	6	9	0	0	1	4	2	1	0	3	0	0	3
o__Gruiformes	7	0	0	0	2	2	0	2	0	0	0	0	0	1	0	2	0	0	4	0	2	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	9	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
