#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
g__Hymenobacter	297	1219	282	1121	1163	329	872	1940	334	22599	40590	919	890	821	522	203	332	1284	728	1790	303	1505	721	34	457	1385	253	354	253	310	228	533	779	291	569	1455	1282	50	3106	1568	1443	221	507	207	1168	2	197	1006	400	783	1030	528	853	241	375	409	167	694	3616	421	2964	15489
g__Acidiphilium	461	289	457	435	287	166	31	225	116	137	400	528	164	393	438	90	210	355	823	625	28	111	4617	23	191	763	83	131	128	166	31	252	134	311	152	369	704	13	1215	293	359	11	43	151	22	1	56	57	600	430	240	48	105	20	20	66	34	136	240	13	166	370
g__Kluyveromyces	0	4	0	12	8	7	2	6	5	1	0	0	3	0	0	0	2	0	8	9	0	0	0	0	6	5	2	7	4	3	5	1	0	6	2	3	3	0	2	1	2	2	12	6	0	0	2	7	1	4	5	0	0	0	0	0	0	3	0	0	1	2
g__Kosmotoga	1	3	1	2	1	5	4	7	7	37	5	23	11	23	31	6	0	0	5	3	6	8	5	0	4	6	1	2	6	2	4	2	5	0	0	0	2	1	9	7	1	0	0	0	3	0	1	7	7	0	5	0	1	3	4	0	0	1	2	8	9	1
g__Amycolatopsis	1487	524	519	505	869	310	152	3572	1235	565	827	531	587	681	475	174	119	437	2320	1426	2460	4802	11082	6391	2504	1006	1223	484	361	339	343	183	3815	216	726	393	376	290	720	1459	555	1529	46	121	107	5	339	359	272	1154	2596	1052	3866	110	251	2753	670	313	414	586	503	872
g__Podospora	23	216	62	169	172	61	76	186	117	73	10	13	15	261	167	405	233	6	1029	1686	4	12	1	1	971	228	687	155	389	424	328	652	32	689	145	405	168	0	156	187	268	2	1242	704	19	1	472	54	32	97	102	0	0	19	13	0	26	116	8	1	10	0
g__Rodentibacter	117	0	112	4	23	10	2	2	6	3	18	1	39	3	0	0	7	0	10	42	11	114	46	4	0	3	3	4	0	0	0	0	3	3	21	2	2	0	2	6	0	1	2	2	15	0	0	9	10	7	2	6	2	0	0	4	2	2	10	0	3	10
g__Amoebophrya	6	30	1	45	44	11	2	74	22	11	13	10	7	8	14	16	11	6	66	59	2	12	10	13	26	50	3	7	7	65	11	17	14	12	5	32	32	0	45	33	14	5	15	6	3	0	9	11	0	30	39	1	18	3	5	56	2	2	10	6	7	12
g__Cumulibacter	11	25	22	9	12	6	0	19	18	20	38	24	26	28	56	0	2	9	17	5	44	55	248	28	8	15	0	0	0	6	10	1	44	2	10	7	7	5	13	11	10	3	2	0	2	0	5	5	5	14	10	50	149	2	3	110	5	1	3	3	4	4
g__Marinicauda	19	64	57	3	10	2	4	18	3	16	16	21	18	5	6	0	3	13	9	7	0	10	11	1	3	23	1	7	4	9	2	5	128	3	12	8	4	0	14	44	37	1	0	23	3	0	4	9	3	9	4	10	48	1	2	34	38	7	35	8	40	43
g__Antarcticimicrobium	13	4	8	4	1	0	1	9	0	16	33	53	51	6	1	2	1	7	5	7	1	0	1	2	2	6	0	0	0	5	4	1	1	1	4	3	3	2	9	4	2	4	1	2	6	0	0	0	2	0	0	4	4	0	0	5	3	1	13	0	113	157
g__Symploca	28	35	32	212	169	85	12	184	24	883	167	178	183	45	53	18	58	23	74	92	11	75	83	2	42	147	16	66	61	43	9	95	43	286	17	160	312	6	576	381	76	52	20	8	53	7	18	63	41	458	309	24	58	32	12	75	30	96	132	1717	875	192
g__Ecteinascidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Thetabobvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
g__Cyriopagopus	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Xuquatrovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Gavia	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
g__Pelagibaculum	1	2	1	2	3	1	0	4	1	8	21	139	0	7	3	0	1	6	0	5	4	7	4	1	1	4	2	1	0	6	2	2	2	1	2	1	5	0	3	0	2	0	1	0	2	0	0	0	161	0	0	0	2	0	3	1	0	4	3	9	3	27
g__Heterotrigona	0	4	0	1	12	4	0	0	0	0	0	0	0	3	5	1	6	0	10	15	2	0	0	1	0	0	0	4	0	0	0	0	0	12	0	10	25	0	19	5	0	0	2	0	2	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0
g__Ictalurivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus Hepatobacter	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Sansalvadorimonas	0	19	4	2	0	15	2	1	4	15	18	64	5	8	2	0	2	2	0	5	3	7	2	0	0	2	1	0	0	10	0	2	3	0	6	2	5	0	3	0	1	0	2	0	0	0	1	7	4	0	1	0	3	0	0	1	1	3	4	10	7	2
g__Cenarchaeum	0	1	0	0	2	0	0	2	1	2	3	2	0	0	2	0	1	0	0	4	0	4	4	0	0	1	0	0	3	2	0	2	2	0	0	1	3	0	1	3	3	2	2	0	0	0	1	3	0	0	0	1	5	0	1	0	1	0	0	0	4	0
g__Sporocytophaga	16	207	27	13	95	9	27	72	9	264	633	22	13	70	10	3	16	6	25	24	3	7	11	0	7	56	16	2	2	4	3	13	8	2	20	18	8	2	48	6	9	5	4	2	24	0	5	33	9	3	2	18	35	5	13	0	0	91	77	8	43	332
g__Paslahepevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acidothermus	18	10	11	29	40	16	4	42	4	8	8	6	0	20	15	10	4	1	125	173	57	289	1818	396	19	204	8	10	4	7	20	11	78	10	17	13	24	2	54	9	18	58	1	0	8	0	16	3	2	28	38	81	289	2	15	243	12	0	0	7	0	1
g__Bambusicola	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	1
g__Roseiarcus	308	101	328	43	48	25	14	67	31	34	79	50	60	83	93	9	49	63	131	151	16	50	161	2	61	163	13	13	37	39	23	205	18	73	45	98	80	0	192	60	27	5	3	37	13	0	30	29	25	56	18	0	9	2	5	19	2	66	85	42	70	79
g__Mirounga	0	1	0	0	5	5	0	0	0	0	0	0	0	0	1	3	0	0	0	0	13	0	0	0	0	0	1	0	2	0	0	1	0	3	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0
g__Lachnotalea	1	7	1	6	2	4	0	0	0	10	3	5	17	18	15	1	0	0	10	6	1	2	4	0	2	3	9	0	0	1	0	2	3	4	3	4	4	0	6	4	1	1	3	3	3	0	8	14	3	3	5	2	3	1	8	1	0	0	137	5	113	0
g__Dyella	155	181	1350	86	105	58	799	143	1856	299	23272	48561	238	253	318	11	57	11164	164	173	9	79	997	11	73	218	37	18	38	731	17	59	66	190	301	97	56	0	128	65	41	33	7	1	43	0	15	58	59920	96	69	6	25	4	28	23	18	785	479	13	586	405
g__Stephanocyclus	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Didymella	451	3992	1052	173	179	42	984	265	994	1101	69	153	70	2309	1252	3355	4588	121	2151	5055	12	0	1	0	4157	211	10678	218	5732	2402	5359	3535	0	5803	1316	390	228	0	756	2915	371	1	5852	4177	5	0	2149	308	564	107	63	0	0	40	31	1	2	1576	56	0	28	10
g__Phialomyces	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Mizuhopecten	0	0	1	3	14	11	2	3	2	2	1	0	0	1	2	5	1	1	5	4	0	2	2	0	0	2	0	2	1	6	3	2	1	3	0	8	27	0	13	2	4	2	5	5	2	0	1	1	2	2	5	0	3	1	1	0	2	0	0	2	1	3
g__Candidatus Velamenicoccus	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	1	1	0	0	1	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	2	0	0	2	0	0	1	0	3	0	0	0	2
g__Larus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Desulfoluna	25	2	17	2	6	24	0	18	8	22	34	9	7	26	4	2	6	4	22	8	2	70	16	0	4	18	4	12	0	1	2	2	158	4	8	5	6	0	15	32	3	11	0	0	8	0	7	7	8	7	25	4	16	42	50	10	5	6	20	16	42	29
g__Hydrogenovibrio	0	1	0	0	3	0	1	5	0	8	4	0	12	17	3	0	0	3	1	1	2	106	1	4	0	2	0	0	0	0	1	0	1	0	0	2	2	0	3	1	1	1	0	1	2	0	0	0	10	0	0	0	1	0	0	0	1	1	1	2	4	5
g__Plenodomus	73	838	157	261	187	23	134	257	228	228	26	69	20	517	407	1837	1134	4	1722	1674	2	0	4	6	1245	114	2092	211	1394	801	1837	1709	0	2011	592	175	111	0	239	800	153	3	2616	1028	4	0	1035	96	86	59	30	0	2	8	7	3	2	532	4	1	8	0
g__Thiogranum	1	2	0	0	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11	0	0	0	5	0	0	0	1	0	0	0	3	5	0	0	1	0	2	0	0	1	1
g__Nothoprocta	3	0	1	1	0	1	0	0	22	10	2	2	0	0	2	10	1	0	1	2	3	0	2	0	6	1	0	0	20	0	7	7	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0	1	0
g__Antrodiella	7	28	2	33	30	11	9	69	58	30	2	0	2	12	7	49	4	4	38	30	0	0	1	0	19	48	5	26	55	27	42	27	1	9	6	17	34	0	48	4	21	0	22	9	0	0	19	2	1	23	52	0	0	14	5	0	0	11	4	0	7	1
g__Thermoanaerobacterium	7	12	0	0	1	6	3	5	3	217	264	61	39	180	63	2	0	1	13	12	1	15	8	6	18	5	14	11	2	0	14	2	19	1	25	6	6	4	6	9	5	15	7	10	4	0	70	168	55	4	4	1	6	3	7	6	7	5	104	2	6	23
g__Candidatus Solincola	1	0	3	0	1	1	0	9	3	9	5	4	4	5	0	0	0	0	3	1	2	12	14	0	0	5	1	0	0	0	3	0	2	1	27	0	0	0	2	32	12	8	1	0	0	0	4	1	0	1	4	2	3	8	13	16	11	1	4	25	2	2
g__Capsella	0	0	0	1	2	0	0	11	0	2	0	1	0	0	0	0	3	0	0	4	0	0	0	0	2	5	0	1	8	2	2	0	0	2	9	16	8	0	11	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2
g__Lapillicoccus	11	0	5	5	24	4	2	21	14	4	5	12	4	21	11	5	0	3	3	11	23	33	417	1	3	22	8	2	3	12	2	1	26	9	30	15	7	8	20	4	10	1	1	3	0	0	12	9	4	7	19	8	69	0	6	21	0	0	1	0	1	3
g__Canhaevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Percavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Harrisonburgvirus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1
g__Paraneptunicella	3	0	0	2	1	0	0	5	2	2	9	24	0	7	3	0	0	7	0	1	1	5	2	0	0	3	0	0	6	3	0	0	2	0	0	2	1	0	3	0	2	1	1	0	0	0	3	5	25	0	2	0	1	0	3	0	0	1	6	0	8	13
g__Manihot	0	0	0	8	35	3	0	46	0	4	2	2	2	3	3	8	4	0	8	28	1	0	0	0	2	21	4	7	17	3	9	16	0	14	20	28	18	0	14	6	15	1	0	0	0	0	3	6	0	0	3	0	0	1	0	0	0	0	2	0	0	0
g__Alkalibacillus	37	57	17	2	3	15	429	11	2	986	228	1385	2264	551	405	15	14	0	31	4	1	4	2	13	57	5	60	0	1	0	180	2	30	0	64	3	4	0	5	31	2	4	351	29	3	0	219	769	195	2	6	0	4	0	2	2	5	3	8	5	27	37
g__Ammopiptanthus	0	1	0	6	5	2	0	35	2	3	0	2	4	0	6	2	0	1	14	44	0	0	0	0	13	16	6	5	49	16	19	30	0	26	45	27	19	0	32	7	11	0	0	2	0	0	0	3	0	8	0	0	0	0	2	0	0	2	0	0	0	0
g__Hebeloma	3	1	2	10	2	3	1	3	2	3	0	0	0	4	1	8	1	0	5	2	2	1	1	0	7	20	2	5	23	11	6	4	0	8	3	17	3	0	9	2	7	0	9	5	1	0	2	2	0	1	5	0	0	0	2	0	0	5	0	0	1	0
g__Luteitalea	110	307	220	186	280	91	10	814	126	101	200	84	41	198	158	48	175	30	411	528	88	405	206	21	169	461	69	87	69	71	47	179	157	168	99	460	367	34	766	326	158	76	23	27	23	0	43	96	49	256	337	75	235	20	43	111	46	105	122	81	192	239
g__Oceanospirillum	92	23	30	6	6	5	21	14	37	38	60	25	32	156	37	1	5	1402	7	7	3	16	4	1	7	5	3	2	23	883	51	3	7	358	325	13	5	6	8	18	3	9	2	2	19	1	2	12	27	7	4	23	110	2	5	12	9	516	112	4	76	218
g__Hildenbrandia	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Penaeicola	0	3	1	3	1	1	14	0	1	71	136	3	5	12	0	0	6	9	0	1	0	0	0	0	2	6	0	2	0	0	0	0	0	0	0	3	2	0	3	0	0	0	0	0	9	0	9	2	1	0	0	0	0	0	0	0	0	0	16	0	3	50
g__Limihaloglobus	2	10	3	3	2	0	0	6	0	10	0	0	0	4	2	0	0	5	10	4	1	2	1	2	2	8	0	0	0	0	0	2	8	0	0	1	2	0	0	33	8	9	0	2	0	0	2	1	0	0	0	3	10	3	4	4	5	2	1	15	14	7
g__Deminuibacter	7	9	6	4	8	1	43	22	0	53	170	3	11	9	6	0	5	39	3	4	0	0	2	1	6	28	91	2	0	2	0	3	9	2	2	17	5	0	4	0	3	0	0	0	16	0	17	45	41	1	0	0	0	0	4	0	0	1	104	5	112	155
g__Rhizomnium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Usnea	0	0	0	1	1	0	0	0	4	1	0	0	0	0	0	1	3	0	19	13	0	0	0	0	4	5	8	4	2	8	4	6	0	11	0	10	2	0	1	3	1	0	0	2	0	0	0	0	0	35	28	0	0	4	0	0	0	3	0	0	0	0
g__Planktotalea	0	1	2	0	0	0	1	0	0	7	6	9	11	2	0	1	0	2	1	2	3	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	2	0	0	1	1	3	0	0	0	0	0	0	2	0	0	0	2	0	0	3	1	0	4	1	12	7
g__Racomitrium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Antrihabitans	72	12	17	15	19	110	5	85	18	17	31	1	5	16	9	2	2	0	50	36	33	98	221	258	6	24	38	1	5	4	2	5	27	4	10	10	9	10	20	16	10	55	0	1	1	0	26	29	2	13	11	10	54	0	10	20	3	30	9	4	10	8
g__Stromatinia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Panacagrimonas	6	5	7	3	8	18	0	12	7	8	35	12	20	4	6	4	2	3	11	12	7	16	25	2	3	35	7	4	1	10	0	3	23	18	8	8	12	2	24	30	17	10	0	6	5	0	2	19	62	13	9	3	15	4	0	21	20	49	20	10	49	40
g__Nanorchestes	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Paphiopedilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Dickeya	21	28	16	1	8	7	18	9	56	68	531	664	948	18	6	2	1841	68	6	10	3	83	26	7	8	11	4	2	16	45	22	5	236	37	60	6	6	0	29	91	13	51	2	6	28	2	4	23	7	217	658	6	37	3	16	40	15	1726	390	65	297	267
g__Lishizhenia	1	1	4	0	0	0	0	1	1	5	8	2	0	2	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	3	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	2	5
g__Thermicanus	118	66	29	4	5	19	185	6	14	533	132	695	504	1703	2375	8	10	0	86	18	14	185	54	20	97	10	193	2	11	1	391	2	56	1	408	2	10	0	8	17	12	3	172	76	13	0	437	1015	546	16	10	21	48	2	6	16	17	17	63	11	40	118
g__Macavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus Midichloria	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus Finniella	2	5	5	4	5	6	2	6	5	5	10	5	3	7	4	0	6	11	13	4	0	0	6	0	3	5	3	7	2	2	2	5	2	8	3	39	5	0	22	13	70	1	0	2	2	0	5	6	1	8	0	0	4	2	0	1	3	2	5	12	13	6
g__Moraxella	16	54	30	35	167	87	1178	75	27	20	157	81	76	53	26	32	36	28	39	367	249	81	177	46	20	84	52	33	39	70	43	44	32	181	21	121	192	0	42	51	60	10	48	25	198	0	21	68	60	44	81	13	27	12	14	69	53	52	117	56	131	1274
g__Wickerhamiella	10	15	6	245	112	37	12	8	23	21	4	4	3	7	16	74	11	0	26	33	1	1	1	6	104	112	42	26	35	16	35	37	1	29	9	29	30	0	18	33	40	43	86	39	27	0	52	50	4	12	12	0	1	0	0	1	0	13	4	0	3	3
g__Purkyvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Massilibacillus	2	0	3	0	0	1	0	3	0	7	2	4	3	5	0	0	0	0	0	3	0	1	19	0	12	0	10	0	0	0	0	0	1	0	30	0	2	0	0	0	10	0	30	0	1	0	12	19	12	0	0	0	0	2	4	0	0	1	10	0	9	2
g__Stephanoeca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Upupa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Dolosicoccus	1	2	0	1	2	0	0	0	0	4	2	5	14	7	5	0	3	0	0	39	0	0	2	0	0	5	0	0	0	0	6	0	12	0	0	1	2	0	4	15	9	0	0	0	0	0	5	18	8	0	2	0	4	0	0	0	2	2	2	3	2	1
g__Anas	1	3	2	7	14	3	0	9	4	0	0	2	2	0	0	5	6	3	2	32	12	2	0	7	8	6	9	6	7	1	3	4	1	3	1	10	9	0	2	3	2	0	9	4	21	0	2	0	21	2	1	0	2	0	0	1	1	2	4	4	2	2
g__Winkia	5	0	1	0	3	0	2	0	1	2	2	0	0	0	4	0	0	2	0	0	1	14	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	0	0	0	0	0	1	0	0	2	0	0	0	0	5	37	0	0	0	0	0	2	2	0	8
g__Lindgomyces	67	784	111	141	121	26	119	250	194	276	30	52	16	338	351	1611	862	10	1646	2306	2	0	1	2	1193	154	1748	174	1258	818	1872	1442	0	2707	685	212	125	0	276	621	156	2	4961	1703	8	0	1278	91	70	120	149	0	0	16	7	2	2	411	3	0	11	7
g__Catharus	0	4	2	0	0	0	4	0	0	3	0	0	0	0	0	0	1	0	0	1	2	0	1	0	1	0	2	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
g__Passer	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
g__Aquirufa	2	3	0	2	2	4	10	5	0	33	54	12	16	3	3	0	0	9	0	3	0	0	1	0	1	6	3	1	0	0	0	1	1	0	0	1	5	0	2	3	1	0	1	0	4	0	0	0	1	0	0	0	17	0	0	1	1	0	21	0	15	57
g__Eggerthia	0	0	0	2	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	4	0	0	0	0	0
g__Otagovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
g__Monomastix	0	0	0	11	23	3	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	27	18	5	11	0	0	0	0	0	0	0	2	2	0	0	0	2	0	25	20	1	0	8	7	0	0	0	0	0	5	5	0	0	0	0	0	0	0
g__Lepisosteus	0	0	0	3	1	0	0	3	1	3	0	0	0	4	0	4	3	0	3	6	2	0	0	6	16	1	13	1	4	0	6	1	0	1	0	6	4	0	4	0	4	3	5	2	0	0	0	6	0	0	1	0	1	1	0	2	4	0	0	1	0	0
g__Streblomastix	8	23	7	45	30	14	5	25	22	17	1	4	9	12	9	33	28	12	82	84	1	2	2	1	80	31	60	19	38	36	58	41	1	24	11	75	44	0	74	21	19	0	49	52	2	0	24	14	3	4	7	16	50	4	4	2	0	12	2	0	8	0
g__Thiolinea	7	6	0	1	0	0	2	1	0	0	0	2	2	0	0	0	2	0	4	5	0	0	0	0	0	2	0	2	1	0	0	1	0	0	2	0	0	0	8	31	4	4	0	0	0	0	0	2	7	0	0	0	3	0	0	0	0	2	0	0	0	0
g__Ramularia	27	249	60	3505	1867	132	79	2851	243	134	28	24	14	166	167	580	474	0	593	535	4	0	9	10	1082	1304	647	263	368	201	694	1055	21	648	150	1072	447	0	774	634	1275	0	642	278	113	0	358	133	29	1620	2269	0	0	60	22	0	43	172	23	4	34	0
g__Tephrocybe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acetobacteroides	1	0	0	0	1	1	0	3	0	27	152	0	0	1	0	0	2	0	0	1	0	0	2	5	1	0	0	2	0	0	0	0	4	0	0	2	0	0	2	0	0	0	0	0	4	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	1	31
