#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
f__Staphylinidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Otididae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Ornithinimicrobiaceae	165	110	165	184	259	93	60	218	725	215	218	209	139	249	195	25	17	36	76	118	1024	2433	1443	200	50	220	66	33	86	113	114	75	432	34	78	223	191	1274	463	198	153	174	23	29	24	0	162	74	78	106	150	4864	21418	18	40	586	95	17	29	164	62	53
f__Cryphonectriaceae	23	64	30	312	266	22	9	186	35	29	11	12	4	102	83	133	84	1	199	253	1	0	12	23	282	502	152	228	267	149	126	466	0	294	53	115	89	2	156	70	94	1	257	201	4	0	80	18	11	77	72	7	8	19	11	0	6	53	1	0	1	0
f__Malbrancheaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Mariprofundaceae	2	11	10	2	9	4	0	8	0	11	11	25	11	15	2	3	6	6	4	4	1	13	35	0	7	3	1	1	2	2	2	3	20	1	12	4	3	3	15	73	11	9	0	2	2	0	5	8	25	83	253	12	19	3	8	7	11	10	17	12	67	22
f__Prasinodermaceae	9	18	16	27	27	8	4	17	11	11	20	9	6	7	5	3	7	6	16	14	3	28	26	0	8	23	6	2	10	12	4	13	10	13	2	14	23	0	14	19	5	9	6	19	0	0	16	42	13	2	6	5	19	2	3	13	1	5	0	9	11	7
f__Philasteridae	3	0	0	0	0	0	0	0	4	2	2	0	0	0	1	12	0	3	0	0	0	0	0	0	2	0	0	0	17	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
f__Asilidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Ustilaginaceae	46012	173204	5470	4234	1368	233	10042	1363	42310	23230	14431	1803	2776	54267	49897	112351	33174	49292	368464	317106	24	20	96	21	12402	1115	488	1180	121904	261516	25639	14165	55	169301	101444	1238	1017	0	1276	3449	863	18	9801	51486	138	0	22363	6918	11183	345	286	9	18	105	84	24	22	11055	459	14	112	606
f__Amphisiellidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Siphoviridae	107	142	143	52	182	82	156	187	78	613	250	908	179	184	875	35	18678	60	95	171	164	69	105	42	154	80	71	16	23	25	39	26	83	78	24	71	64	4	97	130	39	50	58	23	209	0	42	451	295	33	155	35	116	19	19	59	132	441	104	217	213	363
f__Suillaceae	4	48	3	43	22	13	12	52	80	78	11	4	4	11	8	80	11	8	35	39	1	5	2	1	31	77	12	27	97	80	49	38	1	18	23	14	23	0	47	9	27	1	151	17	2	0	14	45	3	13	16	1	0	5	3	2	0	24	1	6	0	6
f__Melastomataceae	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Abitibacteriaceae	9	37	4	18	43	14	2	56	17	88	5	3	10	10	2	6	12	57	12	14	8	98	22	0	8	38	0	14	1	2	1	10	20	4	14	25	25	12	37	29	15	28	0	2	12	0	0	9	0	32	12	20	67	0	8	4	3	10	13	67	49	62
f__Sphaerobacteraceae	44	181	130	165	232	199	17	328	46	190	51	513	348	138	72	31	39	9	190	259	959	11180	17594	229	136	568	48	60	16	29	50	29	3157	44	90	293	140	173	301	2057	670	2010	10	23	22	22	248	834	13	1890	4653	1853	5746	25	45	6425	939	91	45	1563	147	103
f__Pedionomidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
f__Saccotheciaceae	1053	15172	5938	48085	22339	2843	14384	31010	26383	79311	11159	3235	1498	53774	18385	64525	46041	1085	6880	42038	109	76	94	74	123908	14600	316458	28154	104486	44330	433380	417797	177	23947	1424	35646	14736	4	34821	51123	27470	54	108521	114445	1173	3	94566	9619	13932	12045	12311	12	60	2389	1111	30	386	12744	1533	35	2125	2231
f__Magnoliaceae	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Syncephalastraceae	0	7	13	42	14	7	51	2	3	0	2	0	0	1	0	3	1	0	15	5	0	0	0	0	132	12	3	6	13	0	3	2	2	3	0	16	7	0	8	8	2	3	4	5	1	0	7	4	1	1789	21	0	0	4	0	0	0	1	0	0	0	0
f__Hypoxylaceae	99	245	88	1123	751	78	106	893	270	377	56	38	145	746	1077	894	793	9	865	1231	139	105	62	21	2669	838	939	673	1937	872	1289	4192	62	1381	261	512	484	0	567	641	688	49	2881	1443	22	0	838	178	32	527	571	16	24	119	60	11	9	230	17	39	22	35
f__Pteroclidae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
f__Psittacicellaceae	1	8	2	0	0	3	27	1	0	14	3	22	28	14	1	1	11	1	2	2	1	6	5	0	0	4	0	0	1	1	18	0	0	0	5	0	2	0	2	0	0	3	0	0	2	0	6	13	0	2	1	0	12	0	0	1	0	19	18	0	33	10
f__Ostreidae	5	25	0	82	100	36	4	27	11	16	12	4	18	35	10	48	10	14	39	42	4	10	55	2	35	33	10	34	23	35	18	19	5	15	30	77	105	4	68	29	23	11	30	5	8	0	10	7	6	11	18	3	5	4	4	6	5	12	11	7	8	6
f__Odontophoridae	0	0	0	0	2	0	0	20	8	0	0	0	2	0	0	0	2	0	24	26	3	0	1	0	6	23	2	5	0	0	0	0	0	0	2	11	2	0	10	4	6	0	0	3	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2
f__Rhinocerotidae	10	0	0	0	15	13	0	2	3	4	2	2	0	3	0	0	0	0	3	12	19	0	1	11	0	2	5	0	2	0	2	0	0	4	0	6	5	0	1	0	4	0	0	0	7	0	5	5	0	0	0	0	0	0	0	0	2	0	3	2	0	0
f__Paracoccaceae	24108	8392	32540	1005	1540	1644	1066	2419	2023	10840	10549	101667	41418	5034	1486	1700	2585	4227	1929	2192	822	4080	4632	819	850	1780	637	599	426	2183	482	781	2153	1329	2520	1439	1460	1115	2444	2744	1234	1165	1412	1380	18072	11	1090	2510	4384	1572	2894	1605	3828	938	1612	2441	1112	4256	5327	1764	443457	25948
f__Polygonaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Nephroselmidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
f__Moraceae	3	2	11	21	140	20	2	131	4	31	3	11	6	17	15	11	9	5	37	58	0	1	2	1	28	99	28	53	112	32	37	41	0	31	67	90	53	0	75	79	24	0	4	2	2	0	2	14	0	3	13	0	2	2	10	0	0	2	9	1	0	2
f__Spinareoviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
f__Braconidae	3	154	3	15	128	42	5	22	18	21	56	24	97	19	8	12	157	24	127	41	4	13	14	15	21	39	8	34	9	25	8	20	23	7	32	60	783	2	519	54	39	3	79	8	7	0	9	11	5	14	82	1	5	10	5	3	2	10	55	9	89	27
f__Acetobacteraceae	47840	20141	27699	12113	9657	3273	8617	10190	9408	8883	27685	14817	11744	14850	18099	3461	8874	9973	22168	14444	1209	5741	90954	358	6304	23116	3565	4575	5291	8263	2333	8363	4387	13671	6876	15597	25524	2768	41178	8884	11366	1151	1641	4910	2073	13	1864	2128	6275	11523	6995	3106	4907	955	1726	2411	896	6616	13207	886	16621	18794
f__Siboglinidae	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Desulfonatronaceae	14	9	7	7	5	3	2	12	8	24	11	24	24	19	10	2	0	1	12	12	7	99	8	2	10	9	5	0	6	2	3	8	7	0	2	14	0	0	24	10	8	5	3	3	9	0	5	4	25	13	7	0	11	0	2	8	6	7	8	8	20	18
f__Holosporaceae	10	4	18	2	4	7	2	7	4	3	11	5	7	3	4	2	0	0	7	18	2	15	5	2	8	14	4	3	1	0	10	0	3	2	4	9	4	2	11	13	2	4	3	3	1	0	3	0	10	0	1	1	9	0	5	3	1	5	25	4	6	6
f__Elachuridae	6	12	3	3	1	0	2	0	60	22	3	0	2	8	12	47	10	3	5	18	0	0	0	0	7	2	2	2	39	28	56	9	0	2	6	2	0	0	5	0	2	0	0	3	2	0	0	1	2	0	1	0	0	0	0	0	0	16	1	0	0	0
f__Dermochelyidae	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
f__Hypoviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Onygenaceae	83	497	258	1008	1224	112	97	575	436	253	89	54	21	1135	378	700	627	34	2744	1393	51	44	36	150	3323	3867	1575	2457	570	344	1026	1038	22	672	276	621	425	3	399	491	401	17	2301	710	36	0	539	115	63	686	913	49	44	39	35	15	15	158	19	5	20	12
f__Proteaceae	1	5	8	38	208	31	4	118	19	42	11	8	4	14	22	25	71	2	45	98	6	0	5	0	39	327	76	89	85	59	81	166	2	46	98	374	108	0	1795	163	178	0	23	27	5	0	54	35	0	6	48	0	0	37	6	0	0	9	39	0	5	2
f__Fragilariaceae	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
f__Syrphidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Shortaselviridae	0	1	0	8	31	103	0	0	0	14	7	2	2	1	0	0	0	0	0	0	0	0	0	77	258	0	1813	51	0	0	0	0	6	0	0	0	0	0	0	64	28	22	0	0	5	0	8	5	0	0	0	0	0	186	134	0	35	0	0	26	23	13
f__Francisellaceae	27	41	65	29	30	82	49	29	326	93	107	92	27	199	81	18	17	28	19	30	17	23	11	15	14	19	22	19	40	85	34	14	192	147	33	16	23	1	37	123	44	26	3	4	27	1	11	28	67	12	14	9	23	70	57	108	43	33	17	39	176	89
f__Dacrymycetaceae	274	49	241	215	115	24	51	104	223	97	25	64	9	41	43	242	38	8	72	118	1	19	10	19	106	190	41	72	214	42	199	106	11	41	24	75	37	4	54	35	71	6	65	32	9	0	32	41	8	63	71	1	7	22	24	24	6	66	11	4	3	11
f__Acanthasteridae	0	0	0	0	7	0	0	0	1	0	2	0	0	0	4	9	2	4	9	13	1	4	4	0	5	0	0	1	0	0	1	3	0	0	0	17	12	0	13	0	2	0	0	1	0	0	0	0	0	2	4	0	0	1	0	2	1	0	1	0	0	1
f__Trochodendraceae	1	0	2	41	55	9	8	119	10	32	13	10	0	11	2	16	31	0	13	23	2	2	2	0	34	61	12	89	40	23	9	88	0	53	43	213	60	0	238	73	220	0	11	0	0	0	5	16	4	1	1	2	1	5	6	2	0	8	5	0	4	4
f__Petrachlorosaceae	2	1	0	11	4	1	0	4	0	18	5	2	6	1	2	2	5	1	2	9	0	17	0	0	0	7	0	10	2	0	0	5	2	12	2	0	22	0	16	11	1	3	0	0	0	0	0	2	2	27	14	2	23	2	0	19	5	1	2	53	26	11
f__Stratiomyidae	0	3	0	0	56	1	0	4	0	0	1	0	0	5	2	0	1	2	7	8	3	0	1	7	0	5	1	5	2	1	2	3	0	1	14	6	107	0	27	9	4	1	4	5	0	0	0	1	0	4	8	0	4	0	0	0	0	2	1	0	0	1
f__Goniodomataceae	4	5	0	1	10	0	0	2	10	10	2	0	3	7	5	26	3	1	12	14	3	2	8	3	2	6	2	5	2	8	5	7	8	9	4	12	5	0	11	17	13	6	26	4	0	0	5	8	1	9	21	4	8	2	1	0	2	2	4	1	6	16
f__Marsupiomonadaceae	7	2	1	25	0	0	2	0	86	40	7	0	0	5	34	470	8	0	0	28	0	0	0	0	21	0	0	1	339	2	74	20	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1
f__Linaceae	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Ambassidae	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	1	0
f__Bufonidae	1	2	0	0	3	0	0	2	3	0	2	0	0	0	0	2	0	0	5	7	2	0	0	0	0	4	5	3	1	0	0	0	0	1	2	0	0	0	2	2	0	0	1	3	1	0	6	11	2	2	1	0	0	0	0	0	1	0	0	1	0	0
f__Aphelenchoididae	1	33	7	26	23	13	0	9	3	6	2	0	4	1	1	2	1	2	53	17	0	4	2	2	18	12	3	12	4	4	2	6	2	2	1	31	27	2	15	8	3	3	8	5	2	0	6	9	1	9	8	2	9	0	4	26	0	0	4	1	2	6
f__Lycaenidae	1	0	0	3	1	1	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	9	1	0	2	0	0	2	0	1	17	1	4	2	0	0	0	0	0	0	0	0	1	5	1	0	0	0	2	0	0	0	0	2	0	0
f__Elephantidae	1	0	0	0	7	5	0	1	0	0	0	0	0	2	0	0	0	0	0	2	14	0	2	3	2	0	0	0	0	0	0	0	0	4	1	6	0	2	0	7	7	0	2	0	11	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	2	3
f__Sepiidae	137	445	144	20	46	31	39	38	222	123	319	457	196	81	49	22	12	168	80	52	10	4	16	5	36	96	31	23	23	44	32	27	0	31	127	94	74	1	102	26	28	5	98	135	32	0	18	4	590	5	34	2	10	7	3	18	2	14	134	3	221	474
f__Limnochordaceae	23	31	31	4	13	23	5	16	6	32	10	22	37	69	63	2	1	2	17	16	36	295	201	10	12	36	9	16	4	2	2	14	67	5	13	21	23	25	29	48	25	42	1	4	1	0	6	40	11	55	201	23	54	73	64	97	35	11	16	92	18	23
f__Hydrogenothermaceae	1	7	4	4	6	5	3	6	3	27	8	15	17	27	5	1	3	4	11	17	6	46	33	5	8	13	7	5	2	8	11	0	27	2	18	13	7	0	1	12	7	56	2	0	2	0	4	28	35	21	24	3	30	0	2	108	27	3	13	14	4	12
f__Fortieaceae	3	16	13	30	43	11	3	44	0	32	9	6	10	7	10	2	8	2	7	8	0	1	5	0	4	23	3	9	10	9	3	12	3	32	0	14	24	0	140	47	13	5	2	0	13	0	12	11	27	48	17	1	0	0	3	4	2	12	58	84	53	56
f__Pyronemataceae	13	77	33	329	212	47	33	204	65	44	13	17	4	58	97	214	83	1	191	184	13	71	0	7	256	220	219	152	200	83	217	287	9	203	54	143	99	0	109	109	90	4	368	258	13	0	125	37	25	148	123	2	6	8	9	2	4	62	15	1	23	15
f__Cervidae	0	3	4	10	110	34	2	8	4	2	1	2	1	5	3	13	4	2	4	78	54	0	8	10	4	11	3	2	4	8	14	1	0	25	3	13	37	0	6	15	12	0	0	1	45	0	3	1	2	5	0	0	0	8	4	4	4	0	2	1	5	4
f__Desulfobulbaceae	160	363	101	49	89	51	20	110	61	146	231	309	303	190	191	29	348	184	100	95	67	536	403	15	64	126	59	23	24	133	25	35	690	69	123	82	75	13	110	352	90	124	18	12	58	2	64	105	177	167	447	66	242	37	22	408	156	150	219	163	497	416
f__Thalassionemataceae	0	4	0	2	3	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	4	0
f__Chloranthaceae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Godroniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0
f__Urticaceae	0	0	0	0	4	0	0	2	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Candidatus Thalassarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3
f__Hymenogastraceae	9	10	5	53	35	22	7	64	40	19	0	0	2	16	18	44	7	0	34	48	3	1	6	1	28	176	18	29	70	111	48	26	6	36	8	27	21	0	43	13	28	1	54	23	3	0	19	10	3	11	24	0	2	5	9	1	0	20	1	0	1	3
f__Koliellaceae	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Linderniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Nocardiaceae	37064	1869	3301	1240	1789	841	662	3853	5935	2389	2891	1768	1640	2851	3403	412	1570	1000	3194	2223	7672	17051	36620	5501	2671	2215	2383	377	893	1338	1740	401	8271	542	1969	1377	897	910	1883	3014	1242	2690	193	424	259	19	1239	5503	1006	2860	6226	3459	12033	309	492	8188	1526	632	638	1642	1074	1635
f__Noelaerhabdaceae	27	49	34	48	28	19	0	27	35	21	11	20	15	8	12	21	16	16	77	28	7	54	34	5	30	41	14	11	28	10	25	19	14	7	12	40	29	2	34	24	36	44	21	9	11	0	8	13	15	22	20	3	27	1	8	16	9	116	4	48	24	110
f__Yeguiaceae	0	2	0	0	2	3	0	2	0	1	1	0	5	3	1	0	0	0	3	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	3	4	0	0	1	0	0	0	0	3	3	0	0	2	1	0	0	0	0	5	40	0	1	0
f__Balneicellaceae	10	0	2	0	1	0	2	0	0	112	118	6	15	17	15	0	0	0	0	1	0	0	3	0	0	3	6	0	0	0	1	0	3	0	21	0	0	0	0	3	0	0	0	0	1	0	8	20	2	0	1	0	0	0	2	3	1	0	5	6	23	26
f__Methanomassiliicoccaceae	0	6	7	16	22	208	2	12	0	14	3	35	15	24	4	0	2	2	3	7	5	53	43	20	27	7	4	4	1	0	2	2	19	2	2	39	22	4	9	25	8	114	0	0	0	0	4	26	8	5	13	31	58	321	401	35	18	3	7	71	13	18
f__Superstitionidae	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Myrtaceae	164	207	490	1334	3445	374	219	2457	897	2303	301	305	198	1695	3204	1017	855	67	3390	8126	6	4	8	2	1481	7712	1293	801	2675	2619	3681	14330	15	3606	2521	24181	8525	4	12136	1937	3571	6	1699	1151	29	0	787	2927	95	700	681	2	12	294	334	10	6	252	557	18	41	333
f__Alpheidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
f__Sparidae	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	1	0	1	4	0	0	0	0	2	0	0	0	0	12	0	0	0	0	7	0	12	2	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0	2
f__Roseiflexaceae	51	161	104	250	320	75	24	372	48	116	69	195	118	111	98	46	61	56	177	170	269	3474	4238	26	76	366	40	66	26	42	16	81	1356	49	65	295	227	311	562	1003	349	708	7	20	34	9	57	189	60	615	1917	810	2433	33	52	1653	353	75	56	654	124	118
f__Lavidaviridae	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
f__Corynesporascaceae	80	1166	198	263	201	27	178	313	326	370	30	63	33	790	697	2370	1342	5	2078	3743	1	5	1	2	1851	153	2762	218	1952	1468	2565	1925	4	3989	907	179	135	0	289	791	245	1	8976	3050	8	0	2035	111	142	127	101	2	0	16	1	0	2	474	17	0	7	2
f__Physalacriaceae	22	76	15	151	92	32	15	71	102	41	19	4	2	46	27	137	25	3	81	80	4	7	8	4	115	123	46	52	117	55	128	78	16	54	18	37	39	0	77	55	42	22	93	36	11	0	32	24	5	56	92	2	6	19	9	19	7	34	2	13	2	9
f__Vicingaceae	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	10
f__Hypocreaceae	271	691	170	972	700	85	585	690	495	366	46	55	31	1381	1732	1327	1443	44	1655	1854	4	4	10	33	3857	1177	51082	689	1420	983	1487	1864	22	1675	404	401	334	2	493	536	396	3	4055	1220	43	0	859	118	98	615	565	2	25	36	31	8	9	322	19	5	15	27
f__Bugulidae	4	6	0	9	33	8	0	14	11	4	0	4	0	6	2	4	5	1	21	11	6	5	19	3	13	11	7	12	5	4	4	6	6	10	2	19	73	0	25	13	10	23	9	1	0	0	4	4	5	3	15	0	6	4	7	21	15	8	2	24	0	1
f__Hydrangeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Tytonidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Sarcinofilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Thermoflexaceae	0	4	0	2	2	2	3	10	1	14	2	16	14	10	4	0	3	0	15	5	12	247	46	1	4	14	6	1	1	2	3	0	26	1	7	1	0	1	10	41	7	75	6	0	0	0	10	21	19	92	335	25	78	3	0	148	9	12	3	38	16	1
f__Entomoplasmataceae	1	0	0	0	0	0	0	2	0	11	0	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	46	0	0	0	0	0	0	0	0	0	0	6	2	16	0	0	0	5	0	0	0	0	2	0	0	0	0
f__Vannellidae	6	36	5	51	73	13	0	30	22	11	5	4	10	34	27	22	2	0	45	29	3	1	27	1	20	40	4	17	18	2	15	10	0	3	1	12	19	0	32	7	15	1	9	5	1	0	3	11	7	19	24	2	0	6	7	0	0	13	2	2	2	5
f__Paralichthyidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
